Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
light_activity,2015-12-01 19:30:00,2015-12-01 14:30:00,2015-12-01 19:31:00,2015-12-01 14:31:00,1.5,7,78
inactive,2015-12-01 19:31:00,2015-12-01 14:31:00,2015-12-01 20:06:00,2015-12-01 15:06:00,44.2,0,77
light_activity,2015-12-01 20:06:00,2015-12-01 15:06:00,2015-12-01 20:07:00,2015-12-01 15:07:00,1.4,9,71
inactive,2015-12-01 20:07:00,2015-12-01 15:07:00,2015-12-01 20:41:00,2015-12-01 15:41:00,39.4,0,72
light_activity,2015-12-01 20:41:00,2015-12-01 15:41:00,2015-12-01 20:43:00,2015-12-01 15:43:00,4.5,40,77
inactive,2015-12-01 20:43:00,2015-12-01 15:43:00,2015-12-01 20:49:00,2015-12-01 15:49:00,7.3,0,80
light_activity,2015-12-01 20:49:00,2015-12-01 15:49:00,2015-12-01 20:54:00,2015-12-01 15:54:00,15.6,122,89
inactive,2015-12-01 20:54:00,2015-12-01 15:54:00,2015-12-01 20:57:00,2015-12-01 15:57:00,4.7,0,79
light_activity,2015-12-01 20:57:00,2015-12-01 15:57:00,2015-12-01 20:58:00,2015-12-01 15:58:00,2.2,8,92
inactive,2015-12-01 20:58:00,2015-12-01 15:58:00,2015-12-01 21:04:00,2015-12-01 16:04:00,9.2,0,89
light_activity,2015-12-01 21:04:00,2015-12-01 16:04:00,2015-12-01 21:11:00,2015-12-01 16:11:00,48.4,0,124
inactive,2015-12-01 21:11:00,2015-12-01 16:11:00,2015-12-01 21:15:00,2015-12-01 16:15:00,7.1,0,88
light_activity,2015-12-01 21:15:00,2015-12-01 16:15:00,2015-12-01 21:20:00,2015-12-01 16:20:00,20.4,163,102
inactive,2015-12-01 21:20:00,2015-12-01 16:20:00,2015-12-01 21:23:00,2015-12-01 16:23:00,4.8,0,97
light_activity,2015-12-01 21:23:00,2015-12-01 16:23:00,2015-12-01 21:24:00,2015-12-01 16:24:00,2.9,0,113
inactive,2015-12-01 21:24:00,2015-12-01 16:24:00,2015-12-01 21:37:00,2015-12-01 16:37:00,18,0,96
light_activity,2015-12-01 21:37:00,2015-12-01 16:37:00,2015-12-01 21:38:00,2015-12-01 16:38:00,2,15,109
inactive,2015-12-01 21:38:00,2015-12-01 16:38:00,2015-12-01 21:53:00,2015-12-01 16:53:00,20.2,0,83
light_activity,2015-12-01 21:53:00,2015-12-01 16:53:00,2015-12-01 21:54:00,2015-12-01 16:54:00,9,7,119
inactive,2015-12-01 21:54:00,2015-12-01 16:54:00,2015-12-01 22:09:00,2015-12-01 17:09:00,20.2,0,91
light_activity,2015-12-01 22:09:00,2015-12-01 17:09:00,2015-12-01 22:10:00,2015-12-01 17:10:00,1.8,7,85
inactive,2015-12-01 22:10:00,2015-12-01 17:10:00,2015-12-01 22:21:00,2015-12-01 17:21:00,13.5,0,79
light_activity,2015-12-01 22:21:00,2015-12-01 17:21:00,2015-12-01 22:25:00,2015-12-01 17:25:00,23.5,7,114
inactive,2015-12-01 22:25:00,2015-12-01 17:25:00,2015-12-01 22:56:00,2015-12-01 17:56:00,36.8,0,78
light_activity,2015-12-01 22:56:00,2015-12-01 17:56:00,2015-12-01 22:57:00,2015-12-01 17:57:00,1.8,12,79
inactive,2015-12-01 22:57:00,2015-12-01 17:57:00,2015-12-01 23:04:00,2015-12-01 18:04:00,9,0,90
light_activity,2015-12-01 23:04:00,2015-12-01 18:04:00,2015-12-01 23:05:00,2015-12-01 18:05:00,1.9,6,67
inactive,2015-12-01 23:05:00,2015-12-01 18:05:00,2015-12-01 23:32:00,2015-12-01 18:32:00,30.4,0,63
light_activity,2015-12-01 23:32:00,2015-12-01 18:32:00,2015-12-01 23:36:00,2015-12-01 18:36:00,12,85,91
inactive,2015-12-01 23:36:00,2015-12-01 18:36:00,2015-12-02 00:01:00,2015-12-01 19:01:00,37.5,0,75
light_activity,2015-12-02 00:01:00,2015-12-01 19:01:00,2015-12-02 00:04:00,2015-12-01 19:04:00,10.6,111,81
inactive,2015-12-02 00:04:00,2015-12-01 19:04:00,2015-12-02 00:18:00,2015-12-01 19:18:00,21.1,0,80
light_activity,2015-12-02 00:18:00,2015-12-01 19:18:00,2015-12-02 00:32:00,2015-12-01 19:32:00,54,162,101
inactive,2015-12-02 00:32:00,2015-12-01 19:32:00,2015-12-02 00:45:00,2015-12-01 19:45:00,22.7,0,86
light_activity,2015-12-02 00:45:00,2015-12-01 19:45:00,2015-12-02 00:52:00,2015-12-01 19:52:00,21.6,6,107
inactive,2015-12-02 00:52:00,2015-12-01 19:52:00,2015-12-02 00:59:00,2015-12-01 19:59:00,12.1,0,85
light_activity,2015-12-02 00:59:00,2015-12-01 19:59:00,2015-12-02 01:16:00,2015-12-01 20:16:00,38.1,215,85
inactive,2015-12-02 01:16:00,2015-12-01 20:16:00,2015-12-02 01:23:00,2015-12-01 20:23:00,12,0,91
light_activity,2015-12-02 01:23:00,2015-12-01 20:23:00,2015-12-02 01:24:00,2015-12-01 20:24:00,2,9,85
inactive,2015-12-02 01:24:00,2015-12-01 20:24:00,2015-12-02 01:35:00,2015-12-01 20:35:00,19.6,0,90
light_activity,2015-12-02 01:35:00,2015-12-01 20:35:00,2015-12-02 01:36:00,2015-12-01 20:36:00,2,11,95
inactive,2015-12-02 01:36:00,2015-12-01 20:36:00,2015-12-02 01:41:00,2015-12-01 20:41:00,9.1,0,87
light_activity,2015-12-02 01:41:00,2015-12-01 20:41:00,2015-12-02 01:42:00,2015-12-01 20:42:00,2.1,8,75
inactive,2015-12-02 01:42:00,2015-12-01 20:42:00,2015-12-02 01:49:00,2015-12-01 20:49:00,11.6,0,85
light_activity,2015-12-02 01:49:00,2015-12-01 20:49:00,2015-12-02 02:06:00,2015-12-01 21:06:00,58.1,530,91
inactive,2015-12-02 02:06:00,2015-12-01 21:06:00,2015-12-02 09:27:00,2015-12-02 04:27:00,406.5,32,75
inactive,2015-12-02 09:27:00,2015-12-02 04:27:00,2015-12-02 09:30:00,2015-12-02 04:30:00,3.9,0,85
light_activity,2015-12-02 09:30:00,2015-12-02 04:30:00,2015-12-02 09:33:00,2015-12-02 04:33:00,7.7,40,96
inactive,2015-12-02 09:33:00,2015-12-02 04:33:00,2015-12-02 09:39:00,2015-12-02 04:39:00,5.7,0,82
light_activity,2015-12-02 09:39:00,2015-12-02 04:39:00,2015-12-02 09:40:00,2015-12-02 04:40:00,3,18,81
inactive,2015-12-02 09:40:00,2015-12-02 04:40:00,2015-12-02 09:47:00,2015-12-02 04:47:00,7.9,0,80
light_activity,2015-12-02 09:47:00,2015-12-02 04:47:00,2015-12-02 09:50:00,2015-12-02 04:50:00,4.1,7,76
inactive,2015-12-02 09:50:00,2015-12-02 04:50:00,2015-12-02 10:29:00,2015-12-02 05:29:00,37.2,0,74
inactive,2015-12-02 10:29:00,2015-12-02 05:29:00,2015-12-02 12:39:00,2015-12-02 07:39:00,142.2,0,75
light_activity,2015-12-02 12:39:00,2015-12-02 07:39:00,2015-12-02 12:40:00,2015-12-02 07:40:00,2.9,24,84
inactive,2015-12-02 12:40:00,2015-12-02 07:40:00,2015-12-02 12:47:00,2015-12-02 07:47:00,9.8,0,80
light_activity,2015-12-02 12:47:00,2015-12-02 07:47:00,2015-12-02 12:57:00,2015-12-02 07:57:00,22.9,117,87
inactive,2015-12-02 12:57:00,2015-12-02 07:57:00,2015-12-02 13:07:00,2015-12-02 08:07:00,9,0,70
light_activity,2015-12-02 13:07:00,2015-12-02 08:07:00,2015-12-02 13:08:00,2015-12-02 08:08:00,2.2,11,84
inactive,2015-12-02 13:08:00,2015-12-02 08:08:00,2015-12-02 13:31:00,2015-12-02 08:31:00,27.9,0,75
light_activity,2015-12-02 13:31:00,2015-12-02 08:31:00,2015-12-02 13:32:00,2015-12-02 08:32:00,1.8,8,85
off_wrist,2015-12-02 13:32:00,2015-12-02 08:32:00,2015-12-02 13:57:00,2015-12-02 08:57:00,22.7,0,
light_activity,2015-12-02 13:57:00,2015-12-02 08:57:00,2015-12-02 14:05:00,2015-12-02 09:05:00,36.6,302,105
inactive,2015-12-02 14:05:00,2015-12-02 09:05:00,2015-12-02 14:15:00,2015-12-02 09:15:00,14.4,0,79
light_activity,2015-12-02 14:15:00,2015-12-02 09:15:00,2015-12-02 14:20:00,2015-12-02 09:20:00,26.2,226,102
inactive,2015-12-02 14:20:00,2015-12-02 09:20:00,2015-12-02 14:44:00,2015-12-02 09:44:00,34.6,0,76
light_activity,2015-12-02 14:44:00,2015-12-02 09:44:00,2015-12-02 14:46:00,2015-12-02 09:46:00,7.6,0,113
inactive,2015-12-02 14:46:00,2015-12-02 09:46:00,2015-12-02 14:49:00,2015-12-02 09:49:00,4.8,0,99
light_activity,2015-12-02 14:49:00,2015-12-02 09:49:00,2015-12-02 14:54:00,2015-12-02 09:54:00,21.6,214,97
inactive,2015-12-02 14:54:00,2015-12-02 09:54:00,2015-12-02 15:59:00,2015-12-02 10:59:00,84.4,0,80
light_activity,2015-12-02 15:59:00,2015-12-02 10:59:00,2015-12-02 16:00:00,2015-12-02 11:00:00,1.9,7,88
inactive,2015-12-02 16:00:00,2015-12-02 11:00:00,2015-12-02 16:05:00,2015-12-02 11:05:00,7.4,0,87
light_activity,2015-12-02 16:05:00,2015-12-02 11:05:00,2015-12-02 16:08:00,2015-12-02 11:08:00,8.9,95,78
inactive,2015-12-02 16:08:00,2015-12-02 11:08:00,2015-12-02 16:11:00,2015-12-02 11:11:00,4.7,0,88
light_activity,2015-12-02 16:11:00,2015-12-02 11:11:00,2015-12-02 16:17:00,2015-12-02 11:17:00,13.6,137,96
inactive,2015-12-02 16:17:00,2015-12-02 11:17:00,2015-12-02 16:26:00,2015-12-02 11:26:00,12.2,0,98
light_activity,2015-12-02 16:26:00,2015-12-02 11:26:00,2015-12-02 16:27:00,2015-12-02 11:27:00,2.4,12,100
inactive,2015-12-02 16:27:00,2015-12-02 11:27:00,2015-12-02 16:49:00,2015-12-02 11:49:00,29,0,82
light_activity,2015-12-02 16:49:00,2015-12-02 11:49:00,2015-12-02 16:56:00,2015-12-02 11:56:00,30.7,0,111
inactive,2015-12-02 16:56:00,2015-12-02 11:56:00,2015-12-02 17:00:00,2015-12-02 12:00:00,7.1,0,105
light_activity,2015-12-02 17:00:00,2015-12-02 12:00:00,2015-12-02 17:02:00,2015-12-02 12:02:00,7.6,87,95
inactive,2015-12-02 17:02:00,2015-12-02 12:02:00,2015-12-02 17:26:00,2015-12-02 12:26:00,28.9,0,74
light_activity,2015-12-02 17:26:00,2015-12-02 12:26:00,2015-12-02 17:32:00,2015-12-02 12:32:00,28.9,73,110
inactive,2015-12-02 17:32:00,2015-12-02 12:32:00,2015-12-02 17:53:00,2015-12-02 12:53:00,28.2,0,87
light_activity,2015-12-02 17:53:00,2015-12-02 12:53:00,2015-12-02 17:57:00,2015-12-02 12:57:00,16.5,154,98
inactive,2015-12-02 17:57:00,2015-12-02 12:57:00,2015-12-02 18:08:00,2015-12-02 13:08:00,14.5,0,84
light_activity,2015-12-02 18:08:00,2015-12-02 13:08:00,2015-12-02 18:09:00,2015-12-02 13:09:00,1.5,7,66
inactive,2015-12-02 18:09:00,2015-12-02 13:09:00,2015-12-02 18:13:00,2015-12-02 13:13:00,5.1,0,80
light_activity,2015-12-02 18:13:00,2015-12-02 13:13:00,2015-12-02 18:16:00,2015-12-02 13:16:00,6.4,6,96
inactive,2015-12-02 18:16:00,2015-12-02 13:16:00,2015-12-02 18:31:00,2015-12-02 13:31:00,22.8,0,84
light_activity,2015-12-02 18:31:00,2015-12-02 13:31:00,2015-12-02 18:34:00,2015-12-02 13:34:00,4.5,15,79
inactive,2015-12-02 18:34:00,2015-12-02 13:34:00,2015-12-02 18:41:00,2015-12-02 13:41:00,8.2,0,79
light_activity,2015-12-02 18:41:00,2015-12-02 13:41:00,2015-12-02 18:44:00,2015-12-02 13:44:00,8.4,86,85
inactive,2015-12-02 18:44:00,2015-12-02 13:44:00,2015-12-02 18:47:00,2015-12-02 13:47:00,4.9,0,109
light_activity,2015-12-02 18:47:00,2015-12-02 13:47:00,2015-12-02 18:48:00,2015-12-02 13:48:00,1.9,8,99
inactive,2015-12-02 18:48:00,2015-12-02 13:48:00,2015-12-02 18:51:00,2015-12-02 13:51:00,5.9,0,108
light_activity,2015-12-02 18:51:00,2015-12-02 13:51:00,2015-12-02 18:57:00,2015-12-02 13:57:00,28.3,302,108
inactive,2015-12-02 18:57:00,2015-12-02 13:57:00,2015-12-02 19:09:00,2015-12-02 14:09:00,17.1,0,92
light_activity,2015-12-02 19:09:00,2015-12-02 14:09:00,2015-12-02 19:13:00,2015-12-02 14:13:00,9.7,14,101
inactive,2015-12-02 19:13:00,2015-12-02 14:13:00,2015-12-02 19:17:00,2015-12-02 14:17:00,5.5,0,102
light_activity,2015-12-02 19:17:00,2015-12-02 14:17:00,2015-12-02 19:20:00,2015-12-02 14:20:00,11.6,0,113
inactive,2015-12-02 19:20:00,2015-12-02 14:20:00,2015-12-02 19:24:00,2015-12-02 14:24:00,5.8,0,109
light_activity,2015-12-02 19:24:00,2015-12-02 14:24:00,2015-12-02 19:25:00,2015-12-02 14:25:00,3.8,0,114
inactive,2015-12-02 19:25:00,2015-12-02 14:25:00,2015-12-02 19:32:00,2015-12-02 14:32:00,9.3,0,96
light_activity,2015-12-02 19:32:00,2015-12-02 14:32:00,2015-12-02 19:35:00,2015-12-02 14:35:00,19.9,0,120
inactive,2015-12-02 19:35:00,2015-12-02 14:35:00,2015-12-02 19:41:00,2015-12-02 14:41:00,7.9,0,90
light_activity,2015-12-02 19:41:00,2015-12-02 14:41:00,2015-12-02 19:42:00,2015-12-02 14:42:00,3.1,0,110
inactive,2015-12-02 19:42:00,2015-12-02 14:42:00,2015-12-02 19:53:00,2015-12-02 14:53:00,13.6,0,84
light_activity,2015-12-02 19:53:00,2015-12-02 14:53:00,2015-12-02 19:54:00,2015-12-02 14:54:00,5.2,0,115
inactive,2015-12-02 19:54:00,2015-12-02 14:54:00,2015-12-02 20:06:00,2015-12-02 15:06:00,15.7,0,85
light_activity,2015-12-02 20:06:00,2015-12-02 15:06:00,2015-12-02 20:07:00,2015-12-02 15:07:00,3.8,0,119
inactive,2015-12-02 20:07:00,2015-12-02 15:07:00,2015-12-02 20:19:00,2015-12-02 15:19:00,15.2,0,84
light_activity,2015-12-02 20:19:00,2015-12-02 15:19:00,2015-12-02 20:23:00,2015-12-02 15:23:00,22.8,0,114
inactive,2015-12-02 20:23:00,2015-12-02 15:23:00,2015-12-02 20:26:00,2015-12-02 15:26:00,3.2,0,77
light_activity,2015-12-02 20:26:00,2015-12-02 15:26:00,2015-12-02 20:27:00,2015-12-02 15:27:00,1.5,8,81
inactive,2015-12-02 20:27:00,2015-12-02 15:27:00,2015-12-02 20:30:00,2015-12-02 15:30:00,4.1,0,97
light_activity,2015-12-02 20:30:00,2015-12-02 15:30:00,2015-12-02 20:31:00,2015-12-02 15:31:00,3.4,7,112
inactive,2015-12-02 20:31:00,2015-12-02 15:31:00,2015-12-02 20:42:00,2015-12-02 15:42:00,14.3,0,89
light_activity,2015-12-02 20:42:00,2015-12-02 15:42:00,2015-12-02 20:43:00,2015-12-02 15:43:00,4.4,0,113
inactive,2015-12-02 20:43:00,2015-12-02 15:43:00,2015-12-02 21:00:00,2015-12-02 16:00:00,23,0,89
light_activity,2015-12-02 21:00:00,2015-12-02 16:00:00,2015-12-02 21:16:00,2015-12-02 16:16:00,59.2,607,91
inactive,2015-12-02 21:16:00,2015-12-02 16:16:00,2015-12-02 21:19:00,2015-12-02 16:19:00,4.1,0,84
light_activity,2015-12-02 21:19:00,2015-12-02 16:19:00,2015-12-02 21:21:00,2015-12-02 16:21:00,5.4,42,89
inactive,2015-12-02 21:21:00,2015-12-02 16:21:00,2015-12-02 21:31:00,2015-12-02 16:31:00,11.8,0,87
light_activity,2015-12-02 21:31:00,2015-12-02 16:31:00,2015-12-02 21:32:00,2015-12-02 16:32:00,2.4,13,88
inactive,2015-12-02 21:32:00,2015-12-02 16:32:00,2015-12-02 21:37:00,2015-12-02 16:37:00,6.1,0,92
light_activity,2015-12-02 21:37:00,2015-12-02 16:37:00,2015-12-02 21:38:00,2015-12-02 16:38:00,1.9,6,96
inactive,2015-12-02 21:38:00,2015-12-02 16:38:00,2015-12-02 22:19:00,2015-12-02 17:19:00,54.5,0,91
light_activity,2015-12-02 22:19:00,2015-12-02 17:19:00,2015-12-02 22:23:00,2015-12-02 17:23:00,28,0,123
inactive,2015-12-02 22:23:00,2015-12-02 17:23:00,2015-12-02 22:26:00,2015-12-02 17:26:00,4.5,0,94
light_activity,2015-12-02 22:26:00,2015-12-02 17:26:00,2015-12-02 22:37:00,2015-12-02 17:37:00,33,38,107
inactive,2015-12-02 22:37:00,2015-12-02 17:37:00,2015-12-02 22:46:00,2015-12-02 17:46:00,16.5,0,100
light_activity,2015-12-02 22:46:00,2015-12-02 17:46:00,2015-12-02 22:53:00,2015-12-02 17:53:00,38.3,77,113
inactive,2015-12-02 22:53:00,2015-12-02 17:53:00,2015-12-02 23:04:00,2015-12-02 18:04:00,16.4,0,91
light_activity,2015-12-02 23:04:00,2015-12-02 18:04:00,2015-12-02 23:16:00,2015-12-02 18:16:00,39.9,216,97
inactive,2015-12-02 23:16:00,2015-12-02 18:16:00,2015-12-02 23:22:00,2015-12-02 18:22:00,10.2,0,104
light_activity,2015-12-02 23:22:00,2015-12-02 18:22:00,2015-12-02 23:30:00,2015-12-02 18:30:00,38.5,8,116
inactive,2015-12-02 23:30:00,2015-12-02 18:30:00,2015-12-02 23:41:00,2015-12-02 18:41:00,13.7,0,88
light_activity,2015-12-02 23:41:00,2015-12-02 18:41:00,2015-12-02 23:42:00,2015-12-02 18:42:00,3.8,0,115
inactive,2015-12-02 23:42:00,2015-12-02 18:42:00,2015-12-02 23:47:00,2015-12-02 18:47:00,7.8,0,87
light_activity,2015-12-02 23:47:00,2015-12-02 18:47:00,2015-12-02 23:55:00,2015-12-02 18:55:00,39.3,187,109
inactive,2015-12-02 23:55:00,2015-12-02 18:55:00,2015-12-02 23:58:00,2015-12-02 18:58:00,5,0,91
light_activity,2015-12-02 23:58:00,2015-12-02 18:58:00,2015-12-03 00:01:00,2015-12-02 19:01:00,16.3,0,112
inactive,2015-12-03 00:01:00,2015-12-02 19:01:00,2015-12-03 00:07:00,2015-12-02 19:07:00,6.5,0,67
light_activity,2015-12-03 00:07:00,2015-12-02 19:07:00,2015-12-03 00:19:00,2015-12-02 19:19:00,31.8,287,84
moderate_activity,2015-12-03 00:19:00,2015-12-02 19:19:00,2015-12-03 00:29:00,2015-12-02 19:29:00,85.7,773,116
inactive,2015-12-03 00:29:00,2015-12-02 19:29:00,2015-12-03 00:33:00,2015-12-02 19:33:00,6.4,0,101
light_activity,2015-12-03 00:33:00,2015-12-02 19:33:00,2015-12-03 00:36:00,2015-12-02 19:36:00,18.6,0,115
inactive,2015-12-03 00:36:00,2015-12-02 19:36:00,2015-12-03 00:39:00,2015-12-02 19:39:00,5.7,0,106
light_activity,2015-12-03 00:39:00,2015-12-02 19:39:00,2015-12-03 00:42:00,2015-12-02 19:42:00,22.5,16,122
inactive,2015-12-03 00:42:00,2015-12-02 19:42:00,2015-12-03 00:54:00,2015-12-02 19:54:00,18.6,0,94
light_activity,2015-12-03 00:54:00,2015-12-02 19:54:00,2015-12-03 01:10:00,2015-12-02 20:10:00,90.4,0,116
inactive,2015-12-03 01:10:00,2015-12-02 20:10:00,2015-12-03 01:18:00,2015-12-02 20:18:00,13.9,0,95
light_activity,2015-12-03 01:18:00,2015-12-02 20:18:00,2015-12-03 01:23:00,2015-12-02 20:23:00,37,0,121
inactive,2015-12-03 01:23:00,2015-12-02 20:23:00,2015-12-03 01:33:00,2015-12-02 20:33:00,16.4,0,86
light_activity,2015-12-03 01:33:00,2015-12-02 20:33:00,2015-12-03 01:40:00,2015-12-02 20:40:00,33.5,0,106
inactive,2015-12-03 01:40:00,2015-12-02 20:40:00,2015-12-03 01:48:00,2015-12-02 20:48:00,14.3,0,101
light_activity,2015-12-03 01:48:00,2015-12-02 20:48:00,2015-12-03 01:50:00,2015-12-02 20:50:00,8.1,7,111
inactive,2015-12-03 01:50:00,2015-12-02 20:50:00,2015-12-03 01:54:00,2015-12-02 20:54:00,7.2,0,90
light_activity,2015-12-03 01:54:00,2015-12-02 20:54:00,2015-12-03 02:02:00,2015-12-02 21:02:00,30.2,41,99
inactive,2015-12-03 02:02:00,2015-12-02 21:02:00,2015-12-03 02:12:00,2015-12-02 21:12:00,13.6,0,75
light_activity,2015-12-03 02:12:00,2015-12-02 21:12:00,2015-12-03 02:16:00,2015-12-02 21:16:00,13,115,87
inactive,2015-12-03 02:16:00,2015-12-02 21:16:00,2015-12-03 02:26:00,2015-12-02 21:26:00,16.1,0,76
light_activity,2015-12-03 02:26:00,2015-12-02 21:26:00,2015-12-03 02:30:00,2015-12-02 21:30:00,23.6,61,114
moderate_activity,2015-12-03 02:30:00,2015-12-02 21:30:00,2015-12-03 02:41:00,2015-12-02 21:41:00,88.4,882,116
light_activity,2015-12-03 02:41:00,2015-12-02 21:41:00,2015-12-03 02:48:00,2015-12-02 21:48:00,14.7,49,103
inactive,2015-12-03 02:48:00,2015-12-02 21:48:00,2015-12-03 02:52:00,2015-12-02 21:52:00,6,0,87
light_activity,2015-12-03 02:52:00,2015-12-02 21:52:00,2015-12-03 02:55:00,2015-12-02 21:55:00,4.6,13,82
inactive,2015-12-03 02:55:00,2015-12-02 21:55:00,2015-12-03 03:05:00,2015-12-02 22:05:00,16.6,0,88
light_activity,2015-12-03 03:05:00,2015-12-02 22:05:00,2015-12-03 03:10:00,2015-12-02 22:10:00,8.7,27,88
