Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
light_activity,2016-04-09 21:38:00,2016-04-09 23:38:00,2016-04-09 22:04:00,2016-04-10 00:04:00,105.2,1715,103
inactive,2016-04-09 22:04:00,2016-04-10 00:04:00,2016-04-09 22:10:00,2016-04-10 00:10:00,11.3,0,90
light_activity,2016-04-09 22:10:00,2016-04-10 00:10:00,2016-04-09 22:12:00,2016-04-10 00:12:00,8.2,0,107
inactive,2016-04-09 22:12:00,2016-04-10 00:12:00,2016-04-09 23:07:00,2016-04-10 01:07:00,59.9,0,70
light_activity,2016-04-09 23:07:00,2016-04-10 01:07:00,2016-04-09 23:09:00,2016-04-10 01:09:00,2.2,22,80
inactive,2016-04-09 23:09:00,2016-04-10 01:09:00,2016-04-10 00:50:00,2016-04-10 02:50:00,108.3,0,72
light_activity,2016-04-10 00:50:00,2016-04-10 02:50:00,2016-04-10 00:51:00,2016-04-10 02:51:00,1.1,8,83
inactive,2016-04-10 00:51:00,2016-04-10 02:51:00,2016-04-10 03:02:00,2016-04-10 05:02:00,140.6,0,77
light_activity,2016-04-10 03:02:00,2016-04-10 05:02:00,2016-04-10 03:04:00,2016-04-10 05:04:00,2.1,52,94
inactive,2016-04-10 03:04:00,2016-04-10 05:04:00,2016-04-10 03:28:00,2016-04-10 05:28:00,26.6,0,77
light_activity,2016-04-10 03:28:00,2016-04-10 05:28:00,2016-04-10 03:29:00,2016-04-10 05:29:00,1.9,34,91
inactive,2016-04-10 03:29:00,2016-04-10 05:29:00,2016-04-10 04:35:00,2016-04-10 06:35:00,75,0,78
light_activity,2016-04-10 04:35:00,2016-04-10 06:35:00,2016-04-10 04:36:00,2016-04-10 06:36:00,2.1,23,96
inactive,2016-04-10 04:36:00,2016-04-10 06:36:00,2016-04-10 05:10:00,2016-04-10 07:10:00,37.4,0,74
light_activity,2016-04-10 05:10:00,2016-04-10 07:10:00,2016-04-10 05:11:00,2016-04-10 07:11:00,2.9,11,105
inactive,2016-04-10 05:11:00,2016-04-10 07:11:00,2016-04-10 05:57:00,2016-04-10 07:57:00,51.7,0,74
light_activity,2016-04-10 05:57:00,2016-04-10 07:57:00,2016-04-10 05:58:00,2016-04-10 07:58:00,2.7,0,104
inactive,2016-04-10 05:58:00,2016-04-10 07:58:00,2016-04-10 06:09:00,2016-04-10 08:09:00,12.3,0,70
light_activity,2016-04-10 06:09:00,2016-04-10 08:09:00,2016-04-10 06:14:00,2016-04-10 08:14:00,8,30,87
off_wrist,2016-04-10 06:14:00,2016-04-10 08:14:00,2016-04-10 06:33:00,2016-04-10 08:33:00,20.4,0,
light_activity,2016-04-10 06:33:00,2016-04-10 08:33:00,2016-04-10 06:42:00,2016-04-10 08:42:00,35.7,188,106
inactive,2016-04-10 06:42:00,2016-04-10 08:42:00,2016-04-10 06:45:00,2016-04-10 08:45:00,4.7,0,87
light_activity,2016-04-10 06:45:00,2016-04-10 08:45:00,2016-04-10 06:46:00,2016-04-10 08:46:00,3,0,98
inactive,2016-04-10 06:46:00,2016-04-10 08:46:00,2016-04-10 06:54:00,2016-04-10 08:54:00,12.4,0,87
light_activity,2016-04-10 06:54:00,2016-04-10 08:54:00,2016-04-10 07:18:00,2016-04-10 09:18:00,60.8,868,94
inactive,2016-04-10 07:18:00,2016-04-10 09:18:00,2016-04-10 07:21:00,2016-04-10 09:21:00,5.7,0,93
light_activity,2016-04-10 07:21:00,2016-04-10 09:21:00,2016-04-10 07:22:00,2016-04-10 09:22:00,3.3,0,103
inactive,2016-04-10 07:22:00,2016-04-10 09:22:00,2016-04-10 07:32:00,2016-04-10 09:32:00,15,0,84
light_activity,2016-04-10 07:32:00,2016-04-10 09:32:00,2016-04-10 07:35:00,2016-04-10 09:35:00,14,0,108
inactive,2016-04-10 07:35:00,2016-04-10 09:35:00,2016-04-10 07:39:00,2016-04-10 09:39:00,6.9,0,88
light_activity,2016-04-10 07:39:00,2016-04-10 09:39:00,2016-04-10 07:40:00,2016-04-10 09:40:00,2.7,0,99
inactive,2016-04-10 07:40:00,2016-04-10 09:40:00,2016-04-10 07:48:00,2016-04-10 09:48:00,12.1,0,85
light_activity,2016-04-10 07:48:00,2016-04-10 09:48:00,2016-04-10 07:49:00,2016-04-10 09:49:00,3.3,0,100
inactive,2016-04-10 07:49:00,2016-04-10 09:49:00,2016-04-10 09:03:00,2016-04-10 11:03:00,94.4,0,80
light_activity,2016-04-10 09:03:00,2016-04-10 11:03:00,2016-04-10 09:05:00,2016-04-10 11:05:00,8.6,0,106
inactive,2016-04-10 09:05:00,2016-04-10 11:05:00,2016-04-10 09:28:00,2016-04-10 11:28:00,32.4,0,84
light_activity,2016-04-10 09:28:00,2016-04-10 11:28:00,2016-04-10 09:31:00,2016-04-10 11:31:00,14.7,0,107
inactive,2016-04-10 09:31:00,2016-04-10 11:31:00,2016-04-10 09:35:00,2016-04-10 11:35:00,5.6,0,82
light_activity,2016-04-10 09:35:00,2016-04-10 11:35:00,2016-04-10 09:45:00,2016-04-10 11:45:00,19.1,102,90
inactive,2016-04-10 09:45:00,2016-04-10 11:45:00,2016-04-10 10:13:00,2016-04-10 12:13:00,33.9,0,75
light_activity,2016-04-10 10:13:00,2016-04-10 12:13:00,2016-04-10 10:15:00,2016-04-10 12:15:00,9.2,0,105
inactive,2016-04-10 10:15:00,2016-04-10 12:15:00,2016-04-10 10:22:00,2016-04-10 12:22:00,8.3,0,75
light_activity,2016-04-10 10:22:00,2016-04-10 12:22:00,2016-04-10 10:23:00,2016-04-10 12:23:00,4.8,0,110
inactive,2016-04-10 10:23:00,2016-04-10 12:23:00,2016-04-10 10:31:00,2016-04-10 12:31:00,9.7,0,75
light_activity,2016-04-10 10:31:00,2016-04-10 12:31:00,2016-04-10 10:32:00,2016-04-10 12:32:00,3.9,0,104
inactive,2016-04-10 10:32:00,2016-04-10 12:32:00,2016-04-10 10:37:00,2016-04-10 12:37:00,7.9,0,86
light_activity,2016-04-10 10:37:00,2016-04-10 12:37:00,2016-04-10 10:39:00,2016-04-10 12:39:00,6.6,0,102
inactive,2016-04-10 10:39:00,2016-04-10 12:39:00,2016-04-10 10:45:00,2016-04-10 12:45:00,6.9,0,73
light_activity,2016-04-10 10:45:00,2016-04-10 12:45:00,2016-04-10 10:46:00,2016-04-10 12:46:00,3,0,96
inactive,2016-04-10 10:46:00,2016-04-10 12:46:00,2016-04-10 11:30:00,2016-04-10 13:30:00,56.5,0,75
light_activity,2016-04-10 11:30:00,2016-04-10 13:30:00,2016-04-10 11:31:00,2016-04-10 13:31:00,0.9,7,61
inactive,2016-04-10 11:31:00,2016-04-10 13:31:00,2016-04-10 11:36:00,2016-04-10 13:36:00,6.3,0,74
light_activity,2016-04-10 11:36:00,2016-04-10 13:36:00,2016-04-10 11:48:00,2016-04-10 13:48:00,41.2,420,101
inactive,2016-04-10 11:48:00,2016-04-10 13:48:00,2016-04-10 11:51:00,2016-04-10 13:51:00,5.9,0,92
light_activity,2016-04-10 11:51:00,2016-04-10 13:51:00,2016-04-10 12:04:00,2016-04-10 14:04:00,50.2,21,100
inactive,2016-04-10 12:04:00,2016-04-10 14:04:00,2016-04-10 12:10:00,2016-04-10 14:10:00,7.4,0,79
light_activity,2016-04-10 12:10:00,2016-04-10 14:10:00,2016-04-10 12:14:00,2016-04-10 14:14:00,7.7,65,87
inactive,2016-04-10 12:14:00,2016-04-10 14:14:00,2016-04-10 12:18:00,2016-04-10 14:18:00,6.5,0,95
light_activity,2016-04-10 12:18:00,2016-04-10 14:18:00,2016-04-10 12:27:00,2016-04-10 14:27:00,35.5,434,113
inactive,2016-04-10 12:27:00,2016-04-10 14:27:00,2016-04-10 12:30:00,2016-04-10 14:30:00,3.5,0,77
light_activity,2016-04-10 12:30:00,2016-04-10 14:30:00,2016-04-10 12:40:00,2016-04-10 14:40:00,35.7,29,105
inactive,2016-04-10 12:40:00,2016-04-10 14:40:00,2016-04-10 12:43:00,2016-04-10 14:43:00,5.4,0,94
light_activity,2016-04-10 12:43:00,2016-04-10 14:43:00,2016-04-10 12:45:00,2016-04-10 14:45:00,9.2,0,109
inactive,2016-04-10 12:45:00,2016-04-10 14:45:00,2016-04-10 12:51:00,2016-04-10 14:51:00,8.6,0,86
light_activity,2016-04-10 12:51:00,2016-04-10 14:51:00,2016-04-10 12:52:00,2016-04-10 14:52:00,3.4,0,113
inactive,2016-04-10 12:52:00,2016-04-10 14:52:00,2016-04-10 13:02:00,2016-04-10 15:02:00,16.2,0,89
light_activity,2016-04-10 13:02:00,2016-04-10 15:02:00,2016-04-10 13:04:00,2016-04-10 15:04:00,7.4,0,105
inactive,2016-04-10 13:04:00,2016-04-10 15:04:00,2016-04-10 13:09:00,2016-04-10 15:09:00,6.1,0,75
light_activity,2016-04-10 13:09:00,2016-04-10 15:09:00,2016-04-10 13:11:00,2016-04-10 15:11:00,7.6,0,104
inactive,2016-04-10 13:11:00,2016-04-10 15:11:00,2016-04-10 13:15:00,2016-04-10 15:15:00,5.6,0,85
light_activity,2016-04-10 13:15:00,2016-04-10 15:15:00,2016-04-10 13:22:00,2016-04-10 15:22:00,26.4,0,106
inactive,2016-04-10 13:22:00,2016-04-10 15:22:00,2016-04-10 13:55:00,2016-04-10 15:55:00,38.9,0,74
light_activity,2016-04-10 13:55:00,2016-04-10 15:55:00,2016-04-10 13:57:00,2016-04-10 15:57:00,10,0,111
inactive,2016-04-10 13:57:00,2016-04-10 15:57:00,2016-04-10 14:10:00,2016-04-10 16:10:00,18.1,0,84
light_activity,2016-04-10 14:10:00,2016-04-10 16:10:00,2016-04-10 14:11:00,2016-04-10 16:11:00,2.9,0,104
inactive,2016-04-10 14:11:00,2016-04-10 16:11:00,2016-04-10 14:22:00,2016-04-10 16:22:00,14.3,0,79
light_activity,2016-04-10 14:22:00,2016-04-10 16:22:00,2016-04-10 14:35:00,2016-04-10 16:35:00,35.5,313,95
inactive,2016-04-10 14:35:00,2016-04-10 16:35:00,2016-04-10 14:38:00,2016-04-10 16:38:00,3.5,0,77
light_activity,2016-04-10 14:38:00,2016-04-10 16:38:00,2016-04-10 14:50:00,2016-04-10 16:50:00,42.6,75,102
inactive,2016-04-10 14:50:00,2016-04-10 16:50:00,2016-04-10 14:55:00,2016-04-10 16:55:00,8.9,0,91
light_activity,2016-04-10 14:55:00,2016-04-10 16:55:00,2016-04-10 14:57:00,2016-04-10 16:57:00,2.8,18,79
inactive,2016-04-10 14:57:00,2016-04-10 16:57:00,2016-04-10 15:08:00,2016-04-10 17:08:00,21.1,0,95
light_activity,2016-04-10 15:08:00,2016-04-10 17:08:00,2016-04-10 15:15:00,2016-04-10 17:15:00,23.9,30,107
inactive,2016-04-10 15:15:00,2016-04-10 17:15:00,2016-04-10 15:20:00,2016-04-10 17:20:00,9,0,90
light_activity,2016-04-10 15:20:00,2016-04-10 17:20:00,2016-04-10 15:23:00,2016-04-10 17:23:00,9.6,16,102
inactive,2016-04-10 15:23:00,2016-04-10 17:23:00,2016-04-10 15:37:00,2016-04-10 17:37:00,17,0,71
light_activity,2016-04-10 15:37:00,2016-04-10 17:37:00,2016-04-10 15:39:00,2016-04-10 17:39:00,8.1,0,106
inactive,2016-04-10 15:39:00,2016-04-10 17:39:00,2016-04-10 15:45:00,2016-04-10 17:45:00,7.6,0,80
light_activity,2016-04-10 15:45:00,2016-04-10 17:45:00,2016-04-10 15:51:00,2016-04-10 17:51:00,10.8,18,87
inactive,2016-04-10 15:51:00,2016-04-10 17:51:00,2016-04-10 16:01:00,2016-04-10 18:01:00,10.8,0,66
light_activity,2016-04-10 16:01:00,2016-04-10 18:01:00,2016-04-10 16:09:00,2016-04-10 18:09:00,18.7,51,88
inactive,2016-04-10 16:09:00,2016-04-10 18:09:00,2016-04-10 16:12:00,2016-04-10 18:12:00,4.8,0,88
light_activity,2016-04-10 16:12:00,2016-04-10 18:12:00,2016-04-10 16:13:00,2016-04-10 18:13:00,1.1,16,68
inactive,2016-04-10 16:13:00,2016-04-10 18:13:00,2016-04-10 16:16:00,2016-04-10 18:16:00,3.7,0,74
light_activity,2016-04-10 16:16:00,2016-04-10 18:16:00,2016-04-10 16:22:00,2016-04-10 18:22:00,15.2,323,101
inactive,2016-04-10 16:22:00,2016-04-10 18:22:00,2016-04-10 16:25:00,2016-04-10 18:25:00,3,0,99
light_activity,2016-04-10 16:25:00,2016-04-10 18:25:00,2016-04-10 16:28:00,2016-04-10 18:28:00,10.2,55,128
off_wrist,2016-04-10 16:28:00,2016-04-10 18:28:00,2016-04-10 16:29:00,2016-04-10 18:29:00,1.1,0,
light_activity,2016-04-10 16:29:00,2016-04-10 18:29:00,2016-04-10 16:35:00,2016-04-10 18:35:00,16.1,206,96
inactive,2016-04-10 16:35:00,2016-04-10 18:35:00,2016-04-10 16:44:00,2016-04-10 18:44:00,9.7,0,58
light_activity,2016-04-10 16:44:00,2016-04-10 18:44:00,2016-04-10 16:58:00,2016-04-10 18:58:00,45.8,219,94
inactive,2016-04-10 16:58:00,2016-04-10 18:58:00,2016-04-10 17:01:00,2016-04-10 19:01:00,6.8,0,98
light_activity,2016-04-10 17:01:00,2016-04-10 19:01:00,2016-04-10 17:04:00,2016-04-10 19:04:00,6.9,11,91
inactive,2016-04-10 17:04:00,2016-04-10 19:04:00,2016-04-10 17:08:00,2016-04-10 19:08:00,4.5,0,68
light_activity,2016-04-10 17:08:00,2016-04-10 19:08:00,2016-04-10 17:10:00,2016-04-10 19:10:00,3.5,142,81
moderate_activity,2016-04-10 17:10:00,2016-04-10 19:10:00,2016-04-10 17:28:00,2016-04-10 19:28:00,122.8,1883,123
light_activity,2016-04-10 17:28:00,2016-04-10 19:28:00,2016-04-10 18:04:00,2016-04-10 20:04:00,67.9,1958,88
inactive,2016-04-10 18:04:00,2016-04-10 20:04:00,2016-04-10 18:07:00,2016-04-10 20:07:00,3.7,0,78
light_activity,2016-04-10 18:07:00,2016-04-10 20:07:00,2016-04-10 18:19:00,2016-04-10 20:19:00,50.9,44,106
inactive,2016-04-10 18:19:00,2016-04-10 20:19:00,2016-04-10 18:24:00,2016-04-10 20:24:00,6.9,0,81
light_activity,2016-04-10 18:24:00,2016-04-10 20:24:00,2016-04-10 18:25:00,2016-04-10 20:25:00,1.5,11,83
inactive,2016-04-10 18:25:00,2016-04-10 20:25:00,2016-04-10 18:43:00,2016-04-10 20:43:00,29.7,0,86
light_activity,2016-04-10 18:43:00,2016-04-10 20:43:00,2016-04-10 18:45:00,2016-04-10 20:45:00,8,0,101
inactive,2016-04-10 18:45:00,2016-04-10 20:45:00,2016-04-10 19:09:00,2016-04-10 21:09:00,30,0,78
light_activity,2016-04-10 19:09:00,2016-04-10 21:09:00,2016-04-10 19:10:00,2016-04-10 21:10:00,1.6,6,85
inactive,2016-04-10 19:10:00,2016-04-10 21:10:00,2016-04-10 19:13:00,2016-04-10 21:13:00,5.9,0,92
light_activity,2016-04-10 19:13:00,2016-04-10 21:13:00,2016-04-10 19:14:00,2016-04-10 21:14:00,1.4,6,83
inactive,2016-04-10 19:14:00,2016-04-10 21:14:00,2016-04-10 19:20:00,2016-04-10 21:20:00,9.2,0,85
light_activity,2016-04-10 19:20:00,2016-04-10 21:20:00,2016-04-10 19:23:00,2016-04-10 21:23:00,5.3,102,87
inactive,2016-04-10 19:23:00,2016-04-10 21:23:00,2016-04-10 19:52:00,2016-04-10 21:52:00,45.4,0,85
light_activity,2016-04-10 19:52:00,2016-04-10 21:52:00,2016-04-10 19:55:00,2016-04-10 21:55:00,9.2,10,98
inactive,2016-04-10 19:55:00,2016-04-10 21:55:00,2016-04-10 20:22:00,2016-04-10 22:22:00,40.1,0,84
light_activity,2016-04-10 20:22:00,2016-04-10 22:22:00,2016-04-10 20:23:00,2016-04-10 22:23:00,2.2,7,95
inactive,2016-04-10 20:23:00,2016-04-10 22:23:00,2016-04-10 20:27:00,2016-04-10 22:27:00,7.1,0,88
light_activity,2016-04-10 20:27:00,2016-04-10 22:27:00,2016-04-10 20:42:00,2016-04-10 22:42:00,27.3,77,85
inactive,2016-04-10 20:42:00,2016-04-10 22:42:00,2016-04-10 20:49:00,2016-04-10 22:49:00,11.1,0,88
light_activity,2016-04-10 20:49:00,2016-04-10 22:49:00,2016-04-10 21:19:00,2016-04-10 23:19:00,127.6,1648,105
inactive,2016-04-10 21:19:00,2016-04-10 23:19:00,2016-04-10 21:22:00,2016-04-10 23:22:00,6,0,90
light_activity,2016-04-10 21:22:00,2016-04-10 23:22:00,2016-04-10 21:23:00,2016-04-10 23:23:00,3.1,0,99
inactive,2016-04-10 21:23:00,2016-04-10 23:23:00,2016-04-10 21:27:00,2016-04-10 23:27:00,7.5,0,89
light_activity,2016-04-10 21:27:00,2016-04-10 23:27:00,2016-04-10 21:30:00,2016-04-10 23:30:00,10.3,0,101
inactive,2016-04-10 21:30:00,2016-04-10 23:30:00,2016-04-10 21:35:00,2016-04-10 23:35:00,9.1,0,90
light_activity,2016-04-10 21:35:00,2016-04-10 23:35:00,2016-04-10 21:36:00,2016-04-10 23:36:00,3.2,0,97
inactive,2016-04-10 21:36:00,2016-04-10 23:36:00,2016-04-10 21:44:00,2016-04-10 23:44:00,13.2,0,86
light_activity,2016-04-10 21:44:00,2016-04-10 23:44:00,2016-04-10 21:48:00,2016-04-10 23:48:00,10.1,11,92
inactive,2016-04-10 21:48:00,2016-04-10 23:48:00,2016-04-10 21:55:00,2016-04-10 23:55:00,13.3,0,90
light_activity,2016-04-10 21:55:00,2016-04-10 23:55:00,2016-04-10 21:57:00,2016-04-10 23:57:00,10.5,0,110
inactive,2016-04-10 21:57:00,2016-04-10 23:57:00,2016-04-10 22:05:00,2016-04-11 00:05:00,14.2,0,88
light_activity,2016-04-10 22:05:00,2016-04-11 00:05:00,2016-04-10 22:11:00,2016-04-11 00:11:00,20.8,0,100
inactive,2016-04-10 22:11:00,2016-04-11 00:11:00,2016-04-10 22:15:00,2016-04-11 00:15:00,7.1,0,87
light_activity,2016-04-10 22:15:00,2016-04-11 00:15:00,2016-04-10 22:22:00,2016-04-11 00:22:00,19.2,0,97
inactive,2016-04-10 22:22:00,2016-04-11 00:22:00,2016-04-10 22:32:00,2016-04-11 00:32:00,17.3,0,87
moderate_activity,2016-04-10 22:32:00,2016-04-11 00:32:00,2016-04-10 22:50:00,2016-04-11 00:50:00,89.3,270,109
light_activity,2016-04-10 22:50:00,2016-04-11 00:50:00,2016-04-10 22:52:00,2016-04-11 00:52:00,4.8,7,89
inactive,2016-04-10 22:52:00,2016-04-11 00:52:00,2016-04-10 22:56:00,2016-04-11 00:56:00,9.2,0,95
light_activity,2016-04-10 22:56:00,2016-04-11 00:56:00,2016-04-10 23:06:00,2016-04-11 01:06:00,31.3,56,99
inactive,2016-04-10 23:06:00,2016-04-11 01:06:00,2016-04-10 23:12:00,2016-04-11 01:12:00,11.3,0,89
light_activity,2016-04-10 23:12:00,2016-04-11 01:12:00,2016-04-10 23:16:00,2016-04-11 01:16:00,14.3,66,100
inactive,2016-04-10 23:16:00,2016-04-11 01:16:00,2016-04-10 23:23:00,2016-04-11 01:23:00,8.6,0,79
light_activity,2016-04-10 23:23:00,2016-04-11 01:23:00,2016-04-10 23:26:00,2016-04-11 01:26:00,6.8,22,91
inactive,2016-04-10 23:26:00,2016-04-11 01:26:00,2016-04-10 23:29:00,2016-04-11 01:29:00,6,0,90
light_activity,2016-04-10 23:29:00,2016-04-11 01:29:00,2016-04-10 23:30:00,2016-04-11 01:30:00,2.7,0,97
inactive,2016-04-10 23:30:00,2016-04-11 01:30:00,2016-04-10 23:35:00,2016-04-11 01:35:00,9.3,0,86
light_activity,2016-04-10 23:35:00,2016-04-11 01:35:00,2016-04-10 23:48:00,2016-04-11 01:48:00,38.2,379,95
moderate_activity,2016-04-10 23:48:00,2016-04-11 01:48:00,2016-04-11 00:10:00,2016-04-11 02:10:00,163.3,1961,125
light_activity,2016-04-11 00:10:00,2016-04-11 02:10:00,2016-04-11 00:15:00,2016-04-11 02:15:00,10.4,106,96
inactive,2016-04-11 00:15:00,2016-04-11 02:15:00,2016-04-11 02:19:00,2016-04-11 04:19:00,134.5,0,75
light_activity,2016-04-11 02:19:00,2016-04-11 04:19:00,2016-04-11 02:23:00,2016-04-11 04:23:00,4.3,49,103
inactive,2016-04-11 02:23:00,2016-04-11 04:23:00,2016-04-11 04:35:00,2016-04-11 06:35:00,142.1,0,81
light_activity,2016-04-11 04:35:00,2016-04-11 06:35:00,2016-04-11 04:36:00,2016-04-11 06:36:00,1.1,40,86
inactive,2016-04-11 04:36:00,2016-04-11 06:36:00,2016-04-11 04:40:00,2016-04-11 06:40:00,5.2,0,89
light_activity,2016-04-11 04:40:00,2016-04-11 06:40:00,2016-04-11 04:42:00,2016-04-11 06:42:00,2.5,12,87
inactive,2016-04-11 04:42:00,2016-04-11 06:42:00,2016-04-11 04:54:00,2016-04-11 06:54:00,14.9,0,85
light_activity,2016-04-11 04:54:00,2016-04-11 06:54:00,2016-04-11 04:57:00,2016-04-11 06:57:00,8.9,63,109
inactive,2016-04-11 04:57:00,2016-04-11 06:57:00,2016-04-11 05:03:00,2016-04-11 07:03:00,8.8,0,89
off_wrist,2016-04-11 05:03:00,2016-04-11 07:03:00,2016-04-11 05:27:00,2016-04-11 07:27:00,25.5,0,
light_activity,2016-04-11 05:27:00,2016-04-11 07:27:00,2016-04-11 05:28:00,2016-04-11 07:28:00,1.1,0,
off_wrist,2016-04-11 05:28:00,2016-04-11 07:28:00,2016-04-11 05:29:00,2016-04-11 07:29:00,1,0,
light_activity,2016-04-11 05:29:00,2016-04-11 07:29:00,2016-04-11 05:37:00,2016-04-11 07:37:00,14.8,212,98
inactive,2016-04-11 05:37:00,2016-04-11 07:37:00,2016-04-11 05:40:00,2016-04-11 07:40:00,5.4,0,95
light_activity,2016-04-11 05:40:00,2016-04-11 07:40:00,2016-04-11 05:46:00,2016-04-11 07:46:00,13.6,263,96
inactive,2016-04-11 05:46:00,2016-04-11 07:46:00,2016-04-11 06:00:00,2016-04-11 08:00:00,21.5,0,88
light_activity,2016-04-11 06:00:00,2016-04-11 08:00:00,2016-04-11 06:04:00,2016-04-11 08:04:00,8.7,101,98
inactive,2016-04-11 06:04:00,2016-04-11 08:04:00,2016-04-11 06:31:00,2016-04-11 08:31:00,33.5,0,85
light_activity,2016-04-11 06:31:00,2016-04-11 08:31:00,2016-04-11 06:34:00,2016-04-11 08:34:00,8.1,112,101
inactive,2016-04-11 06:34:00,2016-04-11 08:34:00,2016-04-11 06:39:00,2016-04-11 08:39:00,8.5,0,96
light_activity,2016-04-11 06:39:00,2016-04-11 08:39:00,2016-04-11 07:05:00,2016-04-11 09:05:00,65.2,1016,102
off_wrist,2016-04-11 07:05:00,2016-04-11 09:05:00,2016-04-11 07:38:00,2016-04-11 09:38:00,35.4,0,
inactive,2016-04-11 07:38:00,2016-04-11 09:38:00,2016-04-11 07:44:00,2016-04-11 09:44:00,7.3,0,86
light_activity,2016-04-11 07:44:00,2016-04-11 09:44:00,2016-04-11 07:55:00,2016-04-11 09:55:00,51.5,560,111
inactive,2016-04-11 07:55:00,2016-04-11 09:55:00,2016-04-11 07:58:00,2016-04-11 09:58:00,6.8,0,107
light_activity,2016-04-11 07:58:00,2016-04-11 09:58:00,2016-04-11 08:08:00,2016-04-11 10:08:00,32.1,141,107
inactive,2016-04-11 08:08:00,2016-04-11 10:08:00,2016-04-11 08:17:00,2016-04-11 10:17:00,13.6,0,90
light_activity,2016-04-11 08:17:00,2016-04-11 10:17:00,2016-04-11 08:18:00,2016-04-11 10:18:00,2.1,6,103
inactive,2016-04-11 08:18:00,2016-04-11 10:18:00,2016-04-11 08:50:00,2016-04-11 10:50:00,40.5,0,87
light_activity,2016-04-11 08:50:00,2016-04-11 10:50:00,2016-04-11 08:51:00,2016-04-11 10:51:00,2,7,93
inactive,2016-04-11 08:51:00,2016-04-11 10:51:00,2016-04-11 10:35:00,2016-04-11 12:35:00,121.6,0,81
light_activity,2016-04-11 10:35:00,2016-04-11 12:35:00,2016-04-11 11:01:00,2016-04-11 13:01:00,94.1,1393,107
inactive,2016-04-11 11:01:00,2016-04-11 13:01:00,2016-04-11 11:06:00,2016-04-11 13:06:00,6.6,0,86
light_activity,2016-04-11 11:06:00,2016-04-11 13:06:00,2016-04-11 11:07:00,2016-04-11 13:07:00,1.3,7,85
inactive,2016-04-11 11:07:00,2016-04-11 13:07:00,2016-04-11 11:12:00,2016-04-11 13:12:00,5.6,0,72
light_activity,2016-04-11 11:12:00,2016-04-11 13:12:00,2016-04-11 11:24:00,2016-04-11 13:24:00,24.3,287,93
inactive,2016-04-11 11:24:00,2016-04-11 13:24:00,2016-04-11 14:00:00,2016-04-11 16:00:00,177.3,0,71
light_activity,2016-04-11 14:00:00,2016-04-11 16:00:00,2016-04-11 14:06:00,2016-04-11 16:06:00,18.6,74,106
inactive,2016-04-11 14:06:00,2016-04-11 16:06:00,2016-04-11 17:39:00,2016-04-11 19:39:00,241.1,0,75
light_activity,2016-04-11 17:39:00,2016-04-11 19:39:00,2016-04-11 17:40:00,2016-04-11 19:40:00,2.8,25,107
inactive,2016-04-11 17:40:00,2016-04-11 19:40:00,2016-04-11 17:44:00,2016-04-11 19:44:00,6,0,86
light_activity,2016-04-11 17:44:00,2016-04-11 19:44:00,2016-04-11 17:45:00,2016-04-11 19:45:00,1.3,7,90
inactive,2016-04-11 17:45:00,2016-04-11 19:45:00,2016-04-11 20:15:00,2016-04-11 22:15:00,164.4,0,70
light_activity,2016-04-11 20:15:00,2016-04-11 22:15:00,2016-04-11 20:18:00,2016-04-11 22:18:00,9.7,74,107
inactive,2016-04-11 20:18:00,2016-04-11 22:18:00,2016-04-11 20:25:00,2016-04-11 22:25:00,11.8,0,92
light_activity,2016-04-11 20:25:00,2016-04-11 22:25:00,2016-04-11 20:26:00,2016-04-11 22:26:00,3.3,0,101
inactive,2016-04-11 20:26:00,2016-04-11 22:26:00,2016-04-11 20:38:00,2016-04-11 22:38:00,12.8,0,69
light_activity,2016-04-11 20:38:00,2016-04-11 22:38:00,2016-04-11 20:48:00,2016-04-11 22:48:00,18.2,91,95
inactive,2016-04-11 20:48:00,2016-04-11 22:48:00,2016-04-11 21:20:00,2016-04-11 23:20:00,35.4,0,69
off_wrist,2016-04-11 21:20:00,2016-04-11 23:20:00,2016-04-11 21:24:00,2016-04-11 23:24:00,4.2,0,
light_activity,2016-04-11 21:24:00,2016-04-11 23:24:00,2016-04-11 21:25:00,2016-04-11 23:25:00,3,0,103
inactive,2016-04-11 21:25:00,2016-04-11 23:25:00,2016-04-11 21:34:00,2016-04-11 23:34:00,9.8,0,74
light_activity,2016-04-11 21:34:00,2016-04-11 23:34:00,2016-04-11 21:36:00,2016-04-11 23:36:00,5.5,0,109
inactive,2016-04-11 21:36:00,2016-04-11 23:36:00,2016-04-11 21:42:00,2016-04-11 23:42:00,6.8,0,76
light_activity,2016-04-11 21:42:00,2016-04-11 23:42:00,2016-04-11 21:43:00,2016-04-11 23:43:00,1,7,65
inactive,2016-04-11 21:43:00,2016-04-11 23:43:00,2016-04-11 22:54:00,2016-04-11 15:54:00,78.3,0,73
light_activity,2016-04-11 22:54:00,2016-04-11 15:54:00,2016-04-11 22:59:00,2016-04-11 15:59:00,12.4,136,99
moderate_activity,2016-04-11 22:59:00,2016-04-11 15:59:00,2016-04-11 23:10:00,2016-04-11 16:10:00,67.2,951,119
light_activity,2016-04-11 23:10:00,2016-04-11 16:10:00,2016-04-11 23:17:00,2016-04-11 16:17:00,14.6,78,98
inactive,2016-04-11 23:17:00,2016-04-11 16:17:00,2016-04-11 23:23:00,2016-04-11 16:23:00,9.4,0,91
