Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
inactive,2016-03-01 19:35:00,2016-03-01 13:35:00,2016-03-01 19:40:00,2016-03-01 13:40:00,7.2,0,86
light_activity,2016-03-01 19:40:00,2016-03-01 13:40:00,2016-03-01 19:50:00,2016-03-01 13:50:00,21.7,187,87
inactive,2016-03-01 19:50:00,2016-03-01 13:50:00,2016-03-01 19:53:00,2016-03-01 13:53:00,5.2,0,93
light_activity,2016-03-01 19:53:00,2016-03-01 13:53:00,2016-03-01 19:58:00,2016-03-01 13:58:00,14.9,30,101
inactive,2016-03-01 19:58:00,2016-03-01 13:58:00,2016-03-01 20:01:00,2016-03-01 14:01:00,4.7,0,88
light_activity,2016-03-01 20:01:00,2016-03-01 14:01:00,2016-03-01 20:06:00,2016-03-01 14:06:00,23.2,0,108
inactive,2016-03-01 20:06:00,2016-03-01 14:06:00,2016-03-01 20:13:00,2016-03-01 14:13:00,10.1,0,83
light_activity,2016-03-01 20:13:00,2016-03-01 14:13:00,2016-03-01 20:16:00,2016-03-01 14:16:00,9.9,0,103
inactive,2016-03-01 20:16:00,2016-03-01 14:16:00,2016-03-01 20:43:00,2016-03-01 14:43:00,39.1,0,81
light_activity,2016-03-01 20:43:00,2016-03-01 14:43:00,2016-03-01 20:44:00,2016-03-01 14:44:00,1.6,7,85
inactive,2016-03-01 20:44:00,2016-03-01 14:44:00,2016-03-01 20:48:00,2016-03-01 14:48:00,4.2,0,72
light_activity,2016-03-01 20:48:00,2016-03-01 14:48:00,2016-03-01 20:50:00,2016-03-01 14:50:00,2.5,27,74
inactive,2016-03-01 20:50:00,2016-03-01 14:50:00,2016-03-01 20:54:00,2016-03-01 14:54:00,6.9,0,88
light_activity,2016-03-01 20:54:00,2016-03-01 14:54:00,2016-03-01 20:58:00,2016-03-01 14:58:00,15.8,32,105
moderate_activity,2016-03-01 20:58:00,2016-03-01 14:58:00,2016-03-01 21:08:00,2016-03-01 15:08:00,54.3,217,112
light_activity,2016-03-01 21:08:00,2016-03-01 15:08:00,2016-03-01 21:11:00,2016-03-01 15:11:00,7.8,18,97
inactive,2016-03-01 21:11:00,2016-03-01 15:11:00,2016-03-01 21:17:00,2016-03-01 15:17:00,8,0,79
light_activity,2016-03-01 21:17:00,2016-03-01 15:17:00,2016-03-01 21:27:00,2016-03-01 15:27:00,24,234,92
inactive,2016-03-01 21:27:00,2016-03-01 15:27:00,2016-03-01 21:36:00,2016-03-01 15:36:00,15.5,0,88
light_activity,2016-03-01 21:36:00,2016-03-01 15:36:00,2016-03-01 21:38:00,2016-03-01 15:38:00,9,0,107
inactive,2016-03-01 21:38:00,2016-03-01 15:38:00,2016-03-01 21:57:00,2016-03-01 15:57:00,27.2,0,83
light_activity,2016-03-01 21:57:00,2016-03-01 15:57:00,2016-03-01 21:58:00,2016-03-01 15:58:00,2.8,0,100
inactive,2016-03-01 21:58:00,2016-03-01 15:58:00,2016-03-01 22:03:00,2016-03-01 16:03:00,6.4,0,81
light_activity,2016-03-01 22:03:00,2016-03-01 16:03:00,2016-03-01 22:06:00,2016-03-01 16:06:00,9.1,11,95
inactive,2016-03-01 22:06:00,2016-03-01 16:06:00,2016-03-01 22:16:00,2016-03-01 16:16:00,15.8,0,88
light_activity,2016-03-01 22:16:00,2016-03-01 16:16:00,2016-03-01 22:20:00,2016-03-01 16:20:00,6,31,84
inactive,2016-03-01 22:20:00,2016-03-01 16:20:00,2016-03-01 22:24:00,2016-03-01 16:24:00,5.1,0,81
light_activity,2016-03-01 22:24:00,2016-03-01 16:24:00,2016-03-01 22:42:00,2016-03-01 16:42:00,65.9,35,104
inactive,2016-03-01 22:42:00,2016-03-01 16:42:00,2016-03-01 22:49:00,2016-03-01 16:49:00,9,0,79
light_activity,2016-03-01 22:49:00,2016-03-01 16:49:00,2016-03-01 22:52:00,2016-03-01 16:52:00,7.6,14,92
inactive,2016-03-01 22:52:00,2016-03-01 16:52:00,2016-03-01 22:57:00,2016-03-01 16:57:00,5.5,0,75
light_activity,2016-03-01 22:57:00,2016-03-01 16:57:00,2016-03-01 23:06:00,2016-03-01 17:06:00,28.7,35,97
inactive,2016-03-01 23:06:00,2016-03-01 17:06:00,2016-03-01 23:11:00,2016-03-01 17:11:00,6.3,0,81
light_activity,2016-03-01 23:11:00,2016-03-01 17:11:00,2016-03-01 23:13:00,2016-03-01 17:13:00,7.3,7,105
inactive,2016-03-01 23:13:00,2016-03-01 17:13:00,2016-03-02 00:07:00,2016-03-01 18:07:00,60.9,0,71
light_activity,2016-03-02 00:07:00,2016-03-01 18:07:00,2016-03-02 00:09:00,2016-03-01 18:09:00,3.1,21,89
inactive,2016-03-02 00:09:00,2016-03-01 18:09:00,2016-03-02 00:13:00,2016-03-01 18:13:00,6.7,0,93
light_activity,2016-03-02 00:13:00,2016-03-01 18:13:00,2016-03-02 00:20:00,2016-03-01 18:20:00,23.2,156,100
inactive,2016-03-02 00:20:00,2016-03-01 18:20:00,2016-03-02 00:23:00,2016-03-01 18:23:00,5.6,0,94
light_activity,2016-03-02 00:23:00,2016-03-01 18:23:00,2016-03-02 00:53:00,2016-03-01 18:53:00,104.8,827,99
inactive,2016-03-02 00:53:00,2016-03-01 18:53:00,2016-03-02 01:03:00,2016-03-01 19:03:00,11.8,0,70
light_activity,2016-03-02 01:03:00,2016-03-01 19:03:00,2016-03-02 01:08:00,2016-03-01 19:08:00,27,90,113
moderate_activity,2016-03-02 01:08:00,2016-03-01 19:08:00,2016-03-02 01:23:00,2016-03-01 19:23:00,85.4,595,111
light_activity,2016-03-02 01:23:00,2016-03-01 19:23:00,2016-03-02 01:31:00,2016-03-01 19:31:00,20.3,90,94
moderate_activity,2016-03-02 01:31:00,2016-03-01 19:31:00,2016-03-02 02:02:00,2016-03-01 20:02:00,182.2,15,114
light_activity,2016-03-02 02:02:00,2016-03-01 20:02:00,2016-03-02 02:03:00,2016-03-01 20:03:00,2.7,0,95
inactive,2016-03-02 02:03:00,2016-03-01 20:03:00,2016-03-02 02:06:00,2016-03-01 20:06:00,4.3,0,82
light_activity,2016-03-02 02:06:00,2016-03-01 20:06:00,2016-03-02 02:14:00,2016-03-01 20:14:00,29.6,188,100
inactive,2016-03-02 02:14:00,2016-03-01 20:14:00,2016-03-02 02:34:00,2016-03-01 20:34:00,28.2,0,82
light_activity,2016-03-02 02:34:00,2016-03-01 20:34:00,2016-03-02 02:40:00,2016-03-01 20:40:00,18.7,29,97
inactive,2016-03-02 02:40:00,2016-03-01 20:40:00,2016-03-02 02:50:00,2016-03-01 20:50:00,13.6,0,80
light_activity,2016-03-02 02:50:00,2016-03-01 20:50:00,2016-03-02 02:53:00,2016-03-01 20:53:00,12.9,0,102
inactive,2016-03-02 02:53:00,2016-03-01 20:53:00,2016-03-02 03:02:00,2016-03-01 21:02:00,13.9,0,84
light_activity,2016-03-02 03:02:00,2016-03-01 21:02:00,2016-03-02 03:14:00,2016-03-01 21:14:00,42.5,544,98
inactive,2016-03-02 03:14:00,2016-03-01 21:14:00,2016-03-02 03:17:00,2016-03-01 21:17:00,5.3,0,87
light_activity,2016-03-02 03:17:00,2016-03-01 21:17:00,2016-03-02 03:21:00,2016-03-01 21:21:00,13.2,7,97
inactive,2016-03-02 03:21:00,2016-03-01 21:21:00,2016-03-02 03:38:00,2016-03-01 21:38:00,26.9,0,86
light_activity,2016-03-02 03:38:00,2016-03-01 21:38:00,2016-03-02 03:41:00,2016-03-01 21:41:00,4,20,81
inactive,2016-03-02 03:41:00,2016-03-01 21:41:00,2016-03-02 03:49:00,2016-03-01 21:49:00,12.9,0,85
light_activity,2016-03-02 03:49:00,2016-03-01 21:49:00,2016-03-02 03:53:00,2016-03-01 21:53:00,7.5,37,86
inactive,2016-03-02 03:53:00,2016-03-01 21:53:00,2016-03-02 04:07:00,2016-03-01 22:07:00,19.4,0,82
light_activity,2016-03-02 04:07:00,2016-03-01 22:07:00,2016-03-02 04:08:00,2016-03-01 22:08:00,2.7,0,94
inactive,2016-03-02 04:08:00,2016-03-01 22:08:00,2016-03-02 04:14:00,2016-03-01 22:14:00,9.5,0,84
light_activity,2016-03-02 04:14:00,2016-03-01 22:14:00,2016-03-02 04:16:00,2016-03-01 22:16:00,5.1,89,97
inactive,2016-03-02 04:16:00,2016-03-01 22:16:00,2016-03-02 04:26:00,2016-03-01 22:26:00,13.9,0,82
light_activity,2016-03-02 04:26:00,2016-03-01 22:26:00,2016-03-02 04:31:00,2016-03-01 22:31:00,20.9,245,101
inactive,2016-03-02 04:31:00,2016-03-01 22:31:00,2016-03-02 04:50:00,2016-03-01 22:50:00,26,0,79
light_activity,2016-03-02 04:50:00,2016-03-01 22:50:00,2016-03-02 04:59:00,2016-03-01 22:59:00,30.5,284,98
inactive,2016-03-02 04:59:00,2016-03-01 22:59:00,2016-03-02 06:33:00,2016-03-02 00:33:00,100,0,69
light_activity,2016-03-02 06:33:00,2016-03-02 00:33:00,2016-03-02 06:38:00,2016-03-02 00:38:00,5.3,81,88
inactive,2016-03-02 06:38:00,2016-03-02 00:38:00,2016-03-02 10:50:00,2016-03-02 04:50:00,265.5,0,74
light_activity,2016-03-02 10:50:00,2016-03-02 04:50:00,2016-03-02 10:52:00,2016-03-02 04:52:00,2.1,31,93
inactive,2016-03-02 10:52:00,2016-03-02 04:52:00,2016-03-02 11:12:00,2016-03-02 05:12:00,26.5,0,85
light_activity,2016-03-02 11:12:00,2016-03-02 05:12:00,2016-03-02 11:14:00,2016-03-02 05:14:00,3.4,54,88
inactive,2016-03-02 11:14:00,2016-03-02 05:14:00,2016-03-02 11:21:00,2016-03-02 05:21:00,8.6,0,81
off_wrist,2016-03-02 11:21:00,2016-03-02 05:21:00,2016-03-02 12:23:00,2016-03-02 06:23:00,65.3,0,
inactive,2016-03-02 12:23:00,2016-03-02 06:23:00,2016-03-02 12:43:00,2016-03-02 06:43:00,22.3,0,73
light_activity,2016-03-02 12:43:00,2016-03-02 06:43:00,2016-03-02 12:44:00,2016-03-02 06:44:00,1.3,13,79
inactive,2016-03-02 12:44:00,2016-03-02 06:44:00,2016-03-02 13:03:00,2016-03-02 07:03:00,20.6,0,73
off_wrist,2016-03-02 13:03:00,2016-03-02 07:03:00,2016-03-02 13:30:00,2016-03-02 07:30:00,28.5,0,
light_activity,2016-03-02 13:30:00,2016-03-02 07:30:00,2016-03-02 13:41:00,2016-03-02 07:41:00,27,337,96
moderate_activity,2016-03-02 13:41:00,2016-03-02 07:41:00,2016-03-02 14:08:00,2016-03-02 08:08:00,263.4,3802,134
light_activity,2016-03-02 14:08:00,2016-03-02 08:08:00,2016-03-02 14:25:00,2016-03-02 08:25:00,62.1,584,103
off_wrist,2016-03-02 14:25:00,2016-03-02 08:25:00,2016-03-02 14:42:00,2016-03-02 08:42:00,17.9,0,
light_activity,2016-03-02 14:42:00,2016-03-02 08:42:00,2016-03-02 15:06:00,2016-03-02 09:06:00,88.3,597,105
inactive,2016-03-02 15:06:00,2016-03-02 09:06:00,2016-03-02 15:15:00,2016-03-02 09:15:00,16.2,0,93
light_activity,2016-03-02 15:15:00,2016-03-02 09:15:00,2016-03-02 15:22:00,2016-03-02 09:22:00,21.9,313,101
inactive,2016-03-02 15:22:00,2016-03-02 09:22:00,2016-03-02 15:32:00,2016-03-02 09:32:00,16.6,0,92
light_activity,2016-03-02 15:32:00,2016-03-02 09:32:00,2016-03-02 15:33:00,2016-03-02 09:33:00,3.4,0,104
inactive,2016-03-02 15:33:00,2016-03-02 09:33:00,2016-03-02 15:56:00,2016-03-02 09:56:00,34.5,0,88
light_activity,2016-03-02 15:56:00,2016-03-02 09:56:00,2016-03-02 16:00:00,2016-03-02 10:00:00,13.5,175,101
inactive,2016-03-02 16:00:00,2016-03-02 10:00:00,2016-03-02 16:04:00,2016-03-02 10:04:00,6.4,0,89
light_activity,2016-03-02 16:04:00,2016-03-02 10:04:00,2016-03-02 16:06:00,2016-03-02 10:06:00,3.3,29,90
inactive,2016-03-02 16:06:00,2016-03-02 10:06:00,2016-03-02 16:10:00,2016-03-02 10:10:00,7.6,0,97
light_activity,2016-03-02 16:10:00,2016-03-02 10:10:00,2016-03-02 16:11:00,2016-03-02 10:11:00,5.5,0,109
inactive,2016-03-02 16:11:00,2016-03-02 10:11:00,2016-03-02 16:14:00,2016-03-02 10:14:00,5.8,0,98
light_activity,2016-03-02 16:14:00,2016-03-02 10:14:00,2016-03-02 16:21:00,2016-03-02 10:21:00,16.4,30,98
inactive,2016-03-02 16:21:00,2016-03-02 10:21:00,2016-03-02 16:24:00,2016-03-02 10:24:00,5.2,0,89
light_activity,2016-03-02 16:24:00,2016-03-02 10:24:00,2016-03-02 16:30:00,2016-03-02 10:30:00,30.4,222,110
inactive,2016-03-02 16:30:00,2016-03-02 10:30:00,2016-03-02 16:38:00,2016-03-02 10:38:00,14.9,0,94
light_activity,2016-03-02 16:38:00,2016-03-02 10:38:00,2016-03-02 16:41:00,2016-03-02 10:41:00,12.9,6,106
inactive,2016-03-02 16:41:00,2016-03-02 10:41:00,2016-03-02 16:58:00,2016-03-02 10:58:00,24.7,0,88
light_activity,2016-03-02 16:58:00,2016-03-02 10:58:00,2016-03-02 17:02:00,2016-03-02 11:02:00,8,7,95
inactive,2016-03-02 17:02:00,2016-03-02 11:02:00,2016-03-02 17:06:00,2016-03-02 11:06:00,6.3,0,90
light_activity,2016-03-02 17:06:00,2016-03-02 11:06:00,2016-03-02 17:09:00,2016-03-02 11:09:00,9,0,103
inactive,2016-03-02 17:09:00,2016-03-02 11:09:00,2016-03-02 17:14:00,2016-03-02 11:14:00,6.4,0,83
light_activity,2016-03-02 17:14:00,2016-03-02 11:14:00,2016-03-02 17:15:00,2016-03-02 11:15:00,1.3,12,82
inactive,2016-03-02 17:15:00,2016-03-02 11:15:00,2016-03-02 17:19:00,2016-03-02 11:19:00,5.4,0,86
light_activity,2016-03-02 17:19:00,2016-03-02 11:19:00,2016-03-02 17:24:00,2016-03-02 11:24:00,12,146,99
inactive,2016-03-02 17:24:00,2016-03-02 11:24:00,2016-03-02 17:28:00,2016-03-02 11:28:00,5.5,0,85
light_activity,2016-03-02 17:28:00,2016-03-02 11:28:00,2016-03-02 17:30:00,2016-03-02 11:30:00,6.6,0,105
inactive,2016-03-02 17:30:00,2016-03-02 11:30:00,2016-03-02 17:42:00,2016-03-02 11:42:00,14.3,0,82
light_activity,2016-03-02 17:42:00,2016-03-02 11:42:00,2016-03-02 17:43:00,2016-03-02 11:43:00,1.4,9,83
inactive,2016-03-02 17:43:00,2016-03-02 11:43:00,2016-03-02 17:55:00,2016-03-02 11:55:00,16.1,0,85
light_activity,2016-03-02 17:55:00,2016-03-02 11:55:00,2016-03-02 18:00:00,2016-03-02 12:00:00,16.6,0,105
inactive,2016-03-02 18:00:00,2016-03-02 12:00:00,2016-03-02 18:06:00,2016-03-02 12:06:00,9.5,0,90
light_activity,2016-03-02 18:06:00,2016-03-02 12:06:00,2016-03-02 18:10:00,2016-03-02 12:10:00,23.1,0,113
inactive,2016-03-02 18:10:00,2016-03-02 12:10:00,2016-03-02 18:17:00,2016-03-02 12:17:00,13.4,0,97
light_activity,2016-03-02 18:17:00,2016-03-02 12:17:00,2016-03-02 18:26:00,2016-03-02 12:26:00,33.3,375,105
inactive,2016-03-02 18:26:00,2016-03-02 12:26:00,2016-03-02 18:34:00,2016-03-02 12:34:00,13,0,90
light_activity,2016-03-02 18:34:00,2016-03-02 12:34:00,2016-03-02 18:37:00,2016-03-02 12:37:00,10,10,100
inactive,2016-03-02 18:37:00,2016-03-02 12:37:00,2016-03-02 18:40:00,2016-03-02 12:40:00,5.1,0,92
light_activity,2016-03-02 18:40:00,2016-03-02 12:40:00,2016-03-02 19:09:00,2016-03-02 13:09:00,86.2,535,99
inactive,2016-03-02 19:09:00,2016-03-02 13:09:00,2016-03-02 19:20:00,2016-03-02 13:20:00,18.4,0,92
light_activity,2016-03-02 19:20:00,2016-03-02 13:20:00,2016-03-02 19:30:00,2016-03-02 13:30:00,40.1,367,106
inactive,2016-03-02 19:30:00,2016-03-02 13:30:00,2016-03-02 19:39:00,2016-03-02 13:39:00,11.2,0,79
light_activity,2016-03-02 19:39:00,2016-03-02 13:39:00,2016-03-02 19:40:00,2016-03-02 13:40:00,1.1,22,79
inactive,2016-03-02 19:40:00,2016-03-02 13:40:00,2016-03-02 19:46:00,2016-03-02 13:46:00,7.9,0,81
light_activity,2016-03-02 19:46:00,2016-03-02 13:46:00,2016-03-02 19:58:00,2016-03-02 13:58:00,51.6,459,105
inactive,2016-03-02 19:58:00,2016-03-02 13:58:00,2016-03-02 20:12:00,2016-03-02 14:12:00,15.8,0,77
light_activity,2016-03-02 20:12:00,2016-03-02 14:12:00,2016-03-02 20:13:00,2016-03-02 14:13:00,3.1,0,103
inactive,2016-03-02 20:13:00,2016-03-02 14:13:00,2016-03-02 20:16:00,2016-03-02 14:16:00,3.7,0,80
light_activity,2016-03-02 20:16:00,2016-03-02 14:16:00,2016-03-02 20:17:00,2016-03-02 14:17:00,2.7,9,100
inactive,2016-03-02 20:17:00,2016-03-02 14:17:00,2016-03-02 21:12:00,2016-03-02 15:12:00,69.2,0,78
light_activity,2016-03-02 21:12:00,2016-03-02 15:12:00,2016-03-02 21:13:00,2016-03-02 15:13:00,4,0,106
inactive,2016-03-02 21:13:00,2016-03-02 15:13:00,2016-03-02 21:16:00,2016-03-02 15:16:00,5.4,0,90
light_activity,2016-03-02 21:16:00,2016-03-02 15:16:00,2016-03-02 21:17:00,2016-03-02 15:17:00,2.7,0,100
inactive,2016-03-02 21:17:00,2016-03-02 15:17:00,2016-03-02 21:23:00,2016-03-02 15:23:00,9.8,0,92
light_activity,2016-03-02 21:23:00,2016-03-02 15:23:00,2016-03-02 21:24:00,2016-03-02 15:24:00,2.9,0,100
inactive,2016-03-02 21:24:00,2016-03-02 15:24:00,2016-03-02 21:27:00,2016-03-02 15:27:00,5.7,0,96
light_activity,2016-03-02 21:27:00,2016-03-02 15:27:00,2016-03-02 21:28:00,2016-03-02 15:28:00,3.4,0,101
