Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
inactive,2016-08-01 16:12:00,2016-08-01 12:12:00,2016-08-01 16:18:00,2016-08-01 12:18:00,8,0,79
light_activity,2016-08-01 16:18:00,2016-08-01 12:18:00,2016-08-01 16:19:00,2016-08-01 12:19:00,1.7,9,88
inactive,2016-08-01 16:19:00,2016-08-01 12:19:00,2016-08-01 16:28:00,2016-08-01 12:28:00,16.1,0,91
light_activity,2016-08-01 16:28:00,2016-08-01 12:28:00,2016-08-01 16:31:00,2016-08-01 12:31:00,18.1,0,115
inactive,2016-08-01 16:31:00,2016-08-01 12:31:00,2016-08-01 16:35:00,2016-08-01 12:35:00,8,0,95
light_activity,2016-08-01 16:35:00,2016-08-01 12:35:00,2016-08-01 17:00:00,2016-08-01 13:00:00,93.2,602,103
inactive,2016-08-01 17:00:00,2016-08-01 13:00:00,2016-08-01 17:07:00,2016-08-01 13:07:00,9.7,0,77
light_activity,2016-08-01 17:07:00,2016-08-01 13:07:00,2016-08-01 17:18:00,2016-08-01 13:18:00,51,604,109
inactive,2016-08-01 17:18:00,2016-08-01 13:18:00,2016-08-01 17:23:00,2016-08-01 13:23:00,7.2,0,84
light_activity,2016-08-01 17:23:00,2016-08-01 13:23:00,2016-08-01 17:30:00,2016-08-01 13:30:00,35.4,0,112
inactive,2016-08-01 17:30:00,2016-08-01 13:30:00,2016-08-01 17:57:00,2016-08-01 13:57:00,29.5,0,62
light_activity,2016-08-01 17:57:00,2016-08-01 13:57:00,2016-08-01 17:58:00,2016-08-01 13:58:00,1.1,7,74
inactive,2016-08-01 17:58:00,2016-08-01 13:58:00,2016-08-01 18:36:00,2016-08-01 14:36:00,47.4,0,76
light_activity,2016-08-01 18:36:00,2016-08-01 14:36:00,2016-08-01 18:38:00,2016-08-01 14:38:00,7.4,0,104
inactive,2016-08-01 18:38:00,2016-08-01 14:38:00,2016-08-01 18:57:00,2016-08-01 14:57:00,22.7,0,76
light_activity,2016-08-01 18:57:00,2016-08-01 14:57:00,2016-08-01 18:58:00,2016-08-01 14:58:00,4.9,0,107
inactive,2016-08-01 18:58:00,2016-08-01 14:58:00,2016-08-01 19:02:00,2016-08-01 15:02:00,6,0,81
light_activity,2016-08-01 19:02:00,2016-08-01 15:02:00,2016-08-01 19:19:00,2016-08-01 15:19:00,61.2,896,101
inactive,2016-08-01 19:19:00,2016-08-01 15:19:00,2016-08-01 19:24:00,2016-08-01 15:24:00,8.9,0,93
light_activity,2016-08-01 19:24:00,2016-08-01 15:24:00,2016-08-01 19:45:00,2016-08-01 15:45:00,72.6,0,102
inactive,2016-08-01 19:45:00,2016-08-01 15:45:00,2016-08-01 19:49:00,2016-08-01 15:49:00,6,0,79
light_activity,2016-08-01 19:49:00,2016-08-01 15:49:00,2016-08-01 20:08:00,2016-08-01 16:08:00,69.6,0,105
inactive,2016-08-01 20:08:00,2016-08-01 16:08:00,2016-08-01 20:11:00,2016-08-01 16:11:00,5.8,0,96
light_activity,2016-08-01 20:11:00,2016-08-01 16:11:00,2016-08-01 20:22:00,2016-08-01 16:22:00,45.5,8,106
inactive,2016-08-01 20:22:00,2016-08-01 16:22:00,2016-08-01 20:31:00,2016-08-01 16:31:00,12.1,0,73
light_activity,2016-08-01 20:31:00,2016-08-01 16:31:00,2016-08-01 20:44:00,2016-08-01 16:44:00,48.7,65,106
inactive,2016-08-01 20:44:00,2016-08-01 16:44:00,2016-08-01 20:47:00,2016-08-01 16:47:00,4.6,0,84
moderate_activity,2016-08-01 20:47:00,2016-08-01 16:47:00,2016-08-01 21:04:00,2016-08-01 17:04:00,98.7,436,115
light_activity,2016-08-01 21:04:00,2016-08-01 17:04:00,2016-08-01 21:06:00,2016-08-01 17:06:00,4.7,25,102
inactive,2016-08-01 21:06:00,2016-08-01 17:06:00,2016-08-01 21:10:00,2016-08-01 17:10:00,6,0,83
light_activity,2016-08-01 21:10:00,2016-08-01 17:10:00,2016-08-01 21:11:00,2016-08-01 17:11:00,1.3,22,72
inactive,2016-08-01 21:11:00,2016-08-01 17:11:00,2016-08-01 21:16:00,2016-08-01 17:16:00,6.7,0,85
light_activity,2016-08-01 21:16:00,2016-08-01 17:16:00,2016-08-01 21:17:00,2016-08-01 17:17:00,2.9,0,140
inactive,2016-08-01 21:17:00,2016-08-01 17:17:00,2016-08-01 21:26:00,2016-08-01 17:26:00,10.9,0,75
light_activity,2016-08-01 21:26:00,2016-08-01 17:26:00,2016-08-01 21:27:00,2016-08-01 17:27:00,2.8,0,99
inactive,2016-08-01 21:27:00,2016-08-01 17:27:00,2016-08-01 21:36:00,2016-08-01 17:36:00,12.7,0,79
light_activity,2016-08-01 21:36:00,2016-08-01 17:36:00,2016-08-01 21:47:00,2016-08-01 17:47:00,46.3,17,105
inactive,2016-08-01 21:47:00,2016-08-01 17:47:00,2016-08-01 21:54:00,2016-08-01 17:54:00,8.1,0,68
light_activity,2016-08-01 21:54:00,2016-08-01 17:54:00,2016-08-01 22:12:00,2016-08-01 18:12:00,84.6,576,107
inactive,2016-08-01 22:12:00,2016-08-01 18:12:00,2016-08-01 22:20:00,2016-08-01 18:20:00,12.3,0,86
light_activity,2016-08-01 22:20:00,2016-08-01 18:20:00,2016-08-01 22:37:00,2016-08-01 18:37:00,44.6,74,98
inactive,2016-08-01 22:37:00,2016-08-01 18:37:00,2016-08-01 22:47:00,2016-08-01 18:47:00,13.2,0,77
light_activity,2016-08-01 22:47:00,2016-08-01 18:47:00,2016-08-01 22:52:00,2016-08-01 18:52:00,11.4,65,90
inactive,2016-08-01 22:52:00,2016-08-01 18:52:00,2016-08-01 23:07:00,2016-08-01 19:07:00,24.6,0,87
light_activity,2016-08-01 23:07:00,2016-08-01 19:07:00,2016-08-01 23:09:00,2016-08-01 19:09:00,6.3,0,96
inactive,2016-08-01 23:09:00,2016-08-01 19:09:00,2016-08-01 23:12:00,2016-08-01 19:12:00,6.4,0,95
light_activity,2016-08-01 23:12:00,2016-08-01 19:12:00,2016-08-01 23:48:00,2016-08-01 19:48:00,113.3,1860,100
moderate_activity,2016-08-01 23:48:00,2016-08-01 19:48:00,2016-08-02 00:06:00,2016-08-01 20:06:00,102.2,1938,111
light_activity,2016-08-02 00:06:00,2016-08-01 20:06:00,2016-08-02 00:27:00,2016-08-01 20:27:00,59.9,1117,99
inactive,2016-08-02 00:27:00,2016-08-01 20:27:00,2016-08-02 00:32:00,2016-08-01 20:32:00,7.4,0,83
light_activity,2016-08-02 00:32:00,2016-08-01 20:32:00,2016-08-02 00:35:00,2016-08-01 20:35:00,16.5,0,112
inactive,2016-08-02 00:35:00,2016-08-01 20:35:00,2016-08-02 01:07:00,2016-08-01 21:07:00,48.8,0,83
light_activity,2016-08-02 01:07:00,2016-08-01 21:07:00,2016-08-02 01:15:00,2016-08-01 21:15:00,22.7,0,96
inactive,2016-08-02 01:15:00,2016-08-01 21:15:00,2016-08-02 01:25:00,2016-08-01 21:25:00,19,0,91
light_activity,2016-08-02 01:25:00,2016-08-01 21:25:00,2016-08-02 01:26:00,2016-08-01 21:26:00,2.8,0,94
inactive,2016-08-02 01:26:00,2016-08-01 21:26:00,2016-08-02 01:38:00,2016-08-01 21:38:00,17.3,0,82
light_activity,2016-08-02 01:38:00,2016-08-01 21:38:00,2016-08-02 01:39:00,2016-08-01 21:39:00,1.2,11,77
inactive,2016-08-02 01:39:00,2016-08-01 21:39:00,2016-08-02 01:50:00,2016-08-01 21:50:00,15.2,0,80
light_activity,2016-08-02 01:50:00,2016-08-01 21:50:00,2016-08-02 02:03:00,2016-08-01 22:03:00,34.3,281,94
inactive,2016-08-02 02:03:00,2016-08-01 22:03:00,2016-08-02 02:07:00,2016-08-01 22:07:00,5.5,0,83
light_activity,2016-08-02 02:07:00,2016-08-01 22:07:00,2016-08-02 02:08:00,2016-08-01 22:08:00,1.5,12,85
inactive,2016-08-02 02:08:00,2016-08-01 22:08:00,2016-08-02 02:19:00,2016-08-01 22:19:00,16.2,0,81
light_activity,2016-08-02 02:19:00,2016-08-01 22:19:00,2016-08-02 02:25:00,2016-08-01 22:25:00,15.5,186,97
inactive,2016-08-02 02:25:00,2016-08-01 22:25:00,2016-08-02 03:05:00,2016-08-01 23:05:00,53.9,0,80
light_activity,2016-08-02 03:05:00,2016-08-01 23:05:00,2016-08-02 03:07:00,2016-08-01 23:07:00,6.4,0,100
inactive,2016-08-02 03:07:00,2016-08-01 23:07:00,2016-08-02 03:34:00,2016-08-01 23:34:00,35.8,0,80
light_activity,2016-08-02 03:34:00,2016-08-01 23:34:00,2016-08-02 03:38:00,2016-08-01 23:38:00,8.7,225,92
inactive,2016-08-02 03:38:00,2016-08-01 23:38:00,2016-08-02 03:43:00,2016-08-01 23:43:00,6.6,0,77
light_activity,2016-08-02 03:43:00,2016-08-01 23:43:00,2016-08-02 03:44:00,2016-08-01 23:44:00,1.3,7,75
inactive,2016-08-02 03:44:00,2016-08-01 23:44:00,2016-08-02 03:53:00,2016-08-01 23:53:00,11.1,0,78
light_activity,2016-08-02 03:53:00,2016-08-01 23:53:00,2016-08-02 03:56:00,2016-08-01 23:56:00,5.4,62,88
inactive,2016-08-02 03:56:00,2016-08-01 23:56:00,2016-08-02 04:01:00,2016-08-02 00:01:00,6.8,0,83
light_activity,2016-08-02 04:01:00,2016-08-02 00:01:00,2016-08-02 04:06:00,2016-08-02 00:06:00,21.1,67,104
inactive,2016-08-02 04:06:00,2016-08-02 00:06:00,2016-08-02 09:25:00,2016-08-02 05:25:00,342.4,0,73
light_activity,2016-08-02 09:25:00,2016-08-02 05:25:00,2016-08-02 09:26:00,2016-08-02 05:26:00,1.1,10,89
inactive,2016-08-02 09:26:00,2016-08-02 05:26:00,2016-08-02 09:37:00,2016-08-02 05:37:00,14,0,87
light_activity,2016-08-02 09:37:00,2016-08-02 05:37:00,2016-08-02 09:41:00,2016-08-02 05:41:00,13.3,77,101
inactive,2016-08-02 09:41:00,2016-08-02 05:41:00,2016-08-02 11:24:00,2016-08-02 07:24:00,111.1,0,75
light_activity,2016-08-02 11:24:00,2016-08-02 07:24:00,2016-08-02 11:26:00,2016-08-02 07:26:00,2.1,19,93
off_wrist,2016-08-02 11:26:00,2016-08-02 07:26:00,2016-08-02 12:40:00,2016-08-02 08:40:00,79.4,0,
light_activity,2016-08-02 12:40:00,2016-08-02 08:40:00,2016-08-02 12:41:00,2016-08-02 08:41:00,1.1,0,76
off_wrist,2016-08-02 12:41:00,2016-08-02 08:41:00,2016-08-02 12:46:00,2016-08-02 08:46:00,5.4,0,
light_activity,2016-08-02 12:46:00,2016-08-02 08:46:00,2016-08-02 12:56:00,2016-08-02 08:56:00,38.5,631,107
inactive,2016-08-02 12:56:00,2016-08-02 08:56:00,2016-08-02 13:13:00,2016-08-02 09:13:00,23.7,0,82
light_activity,2016-08-02 13:13:00,2016-08-02 09:13:00,2016-08-02 13:14:00,2016-08-02 09:14:00,1.2,14,77
inactive,2016-08-02 13:14:00,2016-08-02 09:14:00,2016-08-02 13:29:00,2016-08-02 09:29:00,18,0,77
light_activity,2016-08-02 13:29:00,2016-08-02 09:29:00,2016-08-02 13:30:00,2016-08-02 09:30:00,1.9,7,92
inactive,2016-08-02 13:30:00,2016-08-02 09:30:00,2016-08-02 13:34:00,2016-08-02 09:34:00,5.8,0,80
light_activity,2016-08-02 13:34:00,2016-08-02 09:34:00,2016-08-02 13:41:00,2016-08-02 09:41:00,22.6,218,101
inactive,2016-08-02 13:41:00,2016-08-02 09:41:00,2016-08-02 14:03:00,2016-08-02 10:03:00,26.2,0,80
light_activity,2016-08-02 14:03:00,2016-08-02 10:03:00,2016-08-02 14:07:00,2016-08-02 10:07:00,11.7,0,105
inactive,2016-08-02 14:07:00,2016-08-02 10:07:00,2016-08-02 14:12:00,2016-08-02 10:12:00,9,0,95
light_activity,2016-08-02 14:12:00,2016-08-02 10:12:00,2016-08-02 14:18:00,2016-08-02 10:18:00,28.3,0,113
inactive,2016-08-02 14:18:00,2016-08-02 10:18:00,2016-08-02 14:40:00,2016-08-02 10:40:00,31.6,0,84
light_activity,2016-08-02 14:40:00,2016-08-02 10:40:00,2016-08-02 14:49:00,2016-08-02 10:49:00,22.3,214,93
inactive,2016-08-02 14:49:00,2016-08-02 10:49:00,2016-08-02 15:01:00,2016-08-02 11:01:00,15.9,0,85
light_activity,2016-08-02 15:01:00,2016-08-02 11:01:00,2016-08-02 15:03:00,2016-08-02 11:03:00,3.5,59,94
inactive,2016-08-02 15:03:00,2016-08-02 11:03:00,2016-08-02 15:06:00,2016-08-02 11:06:00,5.4,0,96
light_activity,2016-08-02 15:06:00,2016-08-02 11:06:00,2016-08-02 15:07:00,2016-08-02 11:07:00,2.8,0,101
inactive,2016-08-02 15:07:00,2016-08-02 11:07:00,2016-08-02 15:11:00,2016-08-02 11:11:00,5.1,0,79
light_activity,2016-08-02 15:11:00,2016-08-02 11:11:00,2016-08-02 15:18:00,2016-08-02 11:18:00,20.4,0,102
inactive,2016-08-02 15:18:00,2016-08-02 11:18:00,2016-08-02 15:21:00,2016-08-02 11:21:00,5,0,96
light_activity,2016-08-02 15:21:00,2016-08-02 11:21:00,2016-08-02 15:26:00,2016-08-02 11:26:00,24,0,109
inactive,2016-08-02 15:26:00,2016-08-02 11:26:00,2016-08-02 15:41:00,2016-08-02 11:41:00,17.6,0,71
light_activity,2016-08-02 15:41:00,2016-08-02 11:41:00,2016-08-02 16:28:00,2016-08-02 12:28:00,187.6,354,106
inactive,2016-08-02 16:28:00,2016-08-02 12:28:00,2016-08-02 16:40:00,2016-08-02 12:40:00,16.1,0,82
light_activity,2016-08-02 16:40:00,2016-08-02 12:40:00,2016-08-02 16:41:00,2016-08-02 12:41:00,1.7,24,87
inactive,2016-08-02 16:41:00,2016-08-02 12:41:00,2016-08-02 16:44:00,2016-08-02 12:44:00,6.5,0,98
light_activity,2016-08-02 16:44:00,2016-08-02 12:44:00,2016-08-02 16:52:00,2016-08-02 12:52:00,24.2,0,101
inactive,2016-08-02 16:52:00,2016-08-02 12:52:00,2016-08-02 16:58:00,2016-08-02 12:58:00,7.8,0,76
light_activity,2016-08-02 16:58:00,2016-08-02 12:58:00,2016-08-02 17:07:00,2016-08-02 13:07:00,25.5,278,98
inactive,2016-08-02 17:07:00,2016-08-02 13:07:00,2016-08-02 17:18:00,2016-08-02 13:18:00,12.7,0,70
light_activity,2016-08-02 17:18:00,2016-08-02 13:18:00,2016-08-02 17:26:00,2016-08-02 13:26:00,20.2,472,92
inactive,2016-08-02 17:26:00,2016-08-02 13:26:00,2016-08-02 17:29:00,2016-08-02 13:29:00,3.5,0,78
light_activity,2016-08-02 17:29:00,2016-08-02 13:29:00,2016-08-02 17:35:00,2016-08-02 13:35:00,24,0,108
inactive,2016-08-02 17:35:00,2016-08-02 13:35:00,2016-08-02 17:38:00,2016-08-02 13:38:00,5,0,93
light_activity,2016-08-02 17:38:00,2016-08-02 13:38:00,2016-08-02 17:46:00,2016-08-02 13:46:00,42.7,0,112
inactive,2016-08-02 17:46:00,2016-08-02 13:46:00,2016-08-02 17:50:00,2016-08-02 13:50:00,4.9,0,79
light_activity,2016-08-02 17:50:00,2016-08-02 13:50:00,2016-08-02 17:58:00,2016-08-02 13:58:00,37.1,0,110
inactive,2016-08-02 17:58:00,2016-08-02 13:58:00,2016-08-02 18:08:00,2016-08-02 14:08:00,16.2,0,91
light_activity,2016-08-02 18:08:00,2016-08-02 14:08:00,2016-08-02 18:15:00,2016-08-02 14:15:00,37.7,0,113
inactive,2016-08-02 18:15:00,2016-08-02 14:15:00,2016-08-02 18:19:00,2016-08-02 14:19:00,7.2,0,95
light_activity,2016-08-02 18:19:00,2016-08-02 14:19:00,2016-08-02 18:23:00,2016-08-02 14:23:00,14.8,0,106
inactive,2016-08-02 18:23:00,2016-08-02 14:23:00,2016-08-02 18:27:00,2016-08-02 14:27:00,7.3,0,90
light_activity,2016-08-02 18:27:00,2016-08-02 14:27:00,2016-08-02 18:35:00,2016-08-02 14:35:00,28.3,0,102
inactive,2016-08-02 18:35:00,2016-08-02 14:35:00,2016-08-02 18:39:00,2016-08-02 14:39:00,5.4,0,85
light_activity,2016-08-02 18:39:00,2016-08-02 14:39:00,2016-08-02 18:45:00,2016-08-02 14:45:00,21.8,0,106
inactive,2016-08-02 18:45:00,2016-08-02 14:45:00,2016-08-02 18:48:00,2016-08-02 14:48:00,3.8,0,84
light_activity,2016-08-02 18:48:00,2016-08-02 14:48:00,2016-08-02 18:49:00,2016-08-02 14:49:00,3.7,0,106
inactive,2016-08-02 18:49:00,2016-08-02 14:49:00,2016-08-02 18:53:00,2016-08-02 14:53:00,6.8,0,94
light_activity,2016-08-02 18:53:00,2016-08-02 14:53:00,2016-08-02 18:55:00,2016-08-02 14:55:00,7.3,0,107
inactive,2016-08-02 18:55:00,2016-08-02 14:55:00,2016-08-02 19:01:00,2016-08-02 15:01:00,8.6,0,83
light_activity,2016-08-02 19:01:00,2016-08-02 15:01:00,2016-08-02 19:11:00,2016-08-02 15:11:00,26.9,332,99
inactive,2016-08-02 19:11:00,2016-08-02 15:11:00,2016-08-02 19:19:00,2016-08-02 15:19:00,11.5,0,84
light_activity,2016-08-02 19:19:00,2016-08-02 15:19:00,2016-08-02 19:24:00,2016-08-02 15:24:00,14.9,64,101
inactive,2016-08-02 19:24:00,2016-08-02 15:24:00,2016-08-02 19:27:00,2016-08-02 15:27:00,4.1,0,85
light_activity,2016-08-02 19:27:00,2016-08-02 15:27:00,2016-08-02 19:36:00,2016-08-02 15:36:00,19.7,48,91
inactive,2016-08-02 19:36:00,2016-08-02 15:36:00,2016-08-02 19:43:00,2016-08-02 15:43:00,10.7,0,88
light_activity,2016-08-02 19:43:00,2016-08-02 15:43:00,2016-08-02 19:44:00,2016-08-02 15:44:00,3.7,0,103
inactive,2016-08-02 19:44:00,2016-08-02 15:44:00,2016-08-02 19:56:00,2016-08-02 15:56:00,17.1,0,85
light_activity,2016-08-02 19:56:00,2016-08-02 15:56:00,2016-08-02 20:34:00,2016-08-02 16:34:00,110.9,747,99
inactive,2016-08-02 20:34:00,2016-08-02 16:34:00,2016-08-02 20:37:00,2016-08-02 16:37:00,3.9,0,84
light_activity,2016-08-02 20:37:00,2016-08-02 16:37:00,2016-08-02 21:03:00,2016-08-02 17:03:00,92,423,102
inactive,2016-08-02 21:03:00,2016-08-02 17:03:00,2016-08-02 21:14:00,2016-08-02 17:14:00,13.7,0,78
light_activity,2016-08-02 21:14:00,2016-08-02 17:14:00,2016-08-02 21:22:00,2016-08-02 17:22:00,38.1,0,112
inactive,2016-08-02 21:22:00,2016-08-02 17:22:00,2016-08-02 21:28:00,2016-08-02 17:28:00,11.1,0,91
light_activity,2016-08-02 21:28:00,2016-08-02 17:28:00,2016-08-02 21:45:00,2016-08-02 17:45:00,58.9,269,103
inactive,2016-08-02 21:45:00,2016-08-02 17:45:00,2016-08-02 21:48:00,2016-08-02 17:48:00,6.2,0,100
light_activity,2016-08-02 21:48:00,2016-08-02 17:48:00,2016-08-02 22:04:00,2016-08-02 18:04:00,54.3,239,102
inactive,2016-08-02 22:04:00,2016-08-02 18:04:00,2016-08-02 22:08:00,2016-08-02 18:08:00,6.1,0,87
light_activity,2016-08-02 22:08:00,2016-08-02 18:08:00,2016-08-02 22:12:00,2016-08-02 18:12:00,17,9,107
inactive,2016-08-02 22:12:00,2016-08-02 18:12:00,2016-08-02 22:18:00,2016-08-02 18:18:00,10.7,0,94
light_activity,2016-08-02 22:18:00,2016-08-02 18:18:00,2016-08-02 22:19:00,2016-08-02 18:19:00,3.1,8,99
inactive,2016-08-02 22:19:00,2016-08-02 18:19:00,2016-08-02 22:27:00,2016-08-02 18:27:00,11.6,0,85
light_activity,2016-08-02 22:27:00,2016-08-02 18:27:00,2016-08-02 22:28:00,2016-08-02 18:28:00,2.3,10,96
inactive,2016-08-02 22:28:00,2016-08-02 18:28:00,2016-08-02 22:55:00,2016-08-02 18:55:00,36.9,0,85
light_activity,2016-08-02 22:55:00,2016-08-02 18:55:00,2016-08-02 23:02:00,2016-08-02 19:02:00,15,161,92
inactive,2016-08-02 23:02:00,2016-08-02 19:02:00,2016-08-02 23:05:00,2016-08-02 19:05:00,4.4,0,89
light_activity,2016-08-02 23:05:00,2016-08-02 19:05:00,2016-08-02 23:07:00,2016-08-02 19:07:00,8,0,110
inactive,2016-08-02 23:07:00,2016-08-02 19:07:00,2016-08-02 23:12:00,2016-08-02 19:12:00,7.7,0,86
light_activity,2016-08-02 23:12:00,2016-08-02 19:12:00,2016-08-02 23:13:00,2016-08-02 19:13:00,1.4,7,85
inactive,2016-08-02 23:13:00,2016-08-02 19:13:00,2016-08-02 23:32:00,2016-08-02 19:32:00,29.2,0,85
light_activity,2016-08-02 23:32:00,2016-08-02 19:32:00,2016-08-02 23:44:00,2016-08-02 19:44:00,45.6,101,105
inactive,2016-08-02 23:44:00,2016-08-02 19:44:00,2016-08-03 00:04:00,2016-08-02 20:04:00,30.8,0,85
light_activity,2016-08-03 00:04:00,2016-08-02 20:04:00,2016-08-03 00:06:00,2016-08-02 20:06:00,5.9,0,100
inactive,2016-08-03 00:06:00,2016-08-02 20:06:00,2016-08-03 00:14:00,2016-08-02 20:14:00,13.6,0,87
light_activity,2016-08-03 00:14:00,2016-08-02 20:14:00,2016-08-03 00:18:00,2016-08-02 20:18:00,14,95,101
inactive,2016-08-03 00:18:00,2016-08-02 20:18:00,2016-08-03 00:22:00,2016-08-02 20:22:00,5.1,0,77
light_activity,2016-08-03 00:22:00,2016-08-02 20:22:00,2016-08-03 00:25:00,2016-08-02 20:25:00,10.5,20,100
inactive,2016-08-03 00:25:00,2016-08-02 20:25:00,2016-08-03 00:29:00,2016-08-02 20:29:00,7.9,0,91
light_activity,2016-08-03 00:29:00,2016-08-02 20:29:00,2016-08-03 00:35:00,2016-08-02 20:35:00,19.1,10,102
inactive,2016-08-03 00:35:00,2016-08-02 20:35:00,2016-08-03 00:38:00,2016-08-02 20:38:00,5.5,0,86
light_activity,2016-08-03 00:38:00,2016-08-02 20:38:00,2016-08-03 00:39:00,2016-08-02 20:39:00,3,97,100
