Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
light_activity,2016-12-01 15:15:00,2016-12-01 07:15:00,2016-12-01 15:17:00,2016-12-01 07:17:00,4.5,36,97
off_wrist,2016-12-01 15:17:00,2016-12-01 07:17:00,2016-12-01 15:38:00,2016-12-01 07:38:00,22.5,0,
light_activity,2016-12-01 15:38:00,2016-12-01 07:38:00,2016-12-01 16:12:00,2016-12-01 08:12:00,138.8,762,106
inactive,2016-12-01 16:12:00,2016-12-01 08:12:00,2016-12-01 16:29:00,2016-12-01 08:29:00,26,0,87
light_activity,2016-12-01 16:29:00,2016-12-01 08:29:00,2016-12-01 16:30:00,2016-12-01 08:30:00,1.8,10,93
inactive,2016-12-01 16:30:00,2016-12-01 08:30:00,2016-12-01 16:54:00,2016-12-01 08:54:00,39.8,0,91
light_activity,2016-12-01 16:54:00,2016-12-01 08:54:00,2016-12-01 17:11:00,2016-12-01 09:11:00,68.3,403,108
inactive,2016-12-01 17:11:00,2016-12-01 09:11:00,2016-12-01 17:18:00,2016-12-01 09:18:00,11,0,87
light_activity,2016-12-01 17:18:00,2016-12-01 09:18:00,2016-12-01 17:19:00,2016-12-01 09:19:00,2.9,0,105
inactive,2016-12-01 17:19:00,2016-12-01 09:19:00,2016-12-01 17:36:00,2016-12-01 09:36:00,29.4,0,89
light_activity,2016-12-01 17:36:00,2016-12-01 09:36:00,2016-12-01 17:42:00,2016-12-01 09:42:00,17.9,152,98
inactive,2016-12-01 17:42:00,2016-12-01 09:42:00,2016-12-01 17:49:00,2016-12-01 09:49:00,8.7,0,81
light_activity,2016-12-01 17:49:00,2016-12-01 09:49:00,2016-12-01 17:54:00,2016-12-01 09:54:00,9.3,25,90
inactive,2016-12-01 17:54:00,2016-12-01 09:54:00,2016-12-01 17:57:00,2016-12-01 09:57:00,3.4,0,76
light_activity,2016-12-01 17:57:00,2016-12-01 09:57:00,2016-12-01 18:18:00,2016-12-01 10:18:00,82.9,230,106
inactive,2016-12-01 18:18:00,2016-12-01 10:18:00,2016-12-01 18:27:00,2016-12-01 10:27:00,14,0,90
light_activity,2016-12-01 18:27:00,2016-12-01 10:27:00,2016-12-01 18:28:00,2016-12-01 10:28:00,1.2,13,75
inactive,2016-12-01 18:28:00,2016-12-01 10:28:00,2016-12-01 19:09:00,2016-12-01 11:09:00,47,0,74
light_activity,2016-12-01 19:09:00,2016-12-01 11:09:00,2016-12-01 19:36:00,2016-12-01 11:36:00,110.5,480,105
inactive,2016-12-01 19:36:00,2016-12-01 11:36:00,2016-12-01 19:39:00,2016-12-01 11:39:00,4.5,0,86
light_activity,2016-12-01 19:39:00,2016-12-01 11:39:00,2016-12-01 19:48:00,2016-12-01 11:48:00,28.4,206,97
inactive,2016-12-01 19:48:00,2016-12-01 11:48:00,2016-12-01 20:18:00,2016-12-01 12:18:00,39.1,0,79
light_activity,2016-12-01 20:18:00,2016-12-01 12:18:00,2016-12-01 20:19:00,2016-12-01 12:19:00,1.1,8,68
inactive,2016-12-01 20:19:00,2016-12-01 12:19:00,2016-12-01 20:25:00,2016-12-01 12:25:00,7.1,0,79
light_activity,2016-12-01 20:25:00,2016-12-01 12:25:00,2016-12-01 20:26:00,2016-12-01 12:26:00,3.1,0,103
inactive,2016-12-01 20:26:00,2016-12-01 12:26:00,2016-12-01 20:46:00,2016-12-01 12:46:00,25.5,0,79
light_activity,2016-12-01 20:46:00,2016-12-01 12:46:00,2016-12-01 20:56:00,2016-12-01 12:56:00,18.7,93,92
inactive,2016-12-01 20:56:00,2016-12-01 12:56:00,2016-12-01 20:59:00,2016-12-01 12:59:00,6.4,0,101
light_activity,2016-12-01 20:59:00,2016-12-01 12:59:00,2016-12-01 21:00:00,2016-12-01 13:00:00,3.6,0,104
inactive,2016-12-01 21:00:00,2016-12-01 13:00:00,2016-12-01 21:05:00,2016-12-01 13:05:00,8.3,0,90
light_activity,2016-12-01 21:05:00,2016-12-01 13:05:00,2016-12-01 21:08:00,2016-12-01 13:08:00,16,0,111
inactive,2016-12-01 21:08:00,2016-12-01 13:08:00,2016-12-01 21:11:00,2016-12-01 13:11:00,6.1,0,96
light_activity,2016-12-01 21:11:00,2016-12-01 13:11:00,2016-12-01 21:22:00,2016-12-01 13:22:00,39.6,560,103
inactive,2016-12-01 21:22:00,2016-12-01 13:22:00,2016-12-01 21:51:00,2016-12-01 13:51:00,40.8,0,84
light_activity,2016-12-01 21:51:00,2016-12-01 13:51:00,2016-12-01 21:52:00,2016-12-01 13:52:00,1.6,14,88
inactive,2016-12-01 21:52:00,2016-12-01 13:52:00,2016-12-01 21:57:00,2016-12-01 13:57:00,6.9,0,84
light_activity,2016-12-01 21:57:00,2016-12-01 13:57:00,2016-12-01 22:08:00,2016-12-01 14:08:00,29.8,243,98
inactive,2016-12-01 22:08:00,2016-12-01 14:08:00,2016-12-01 22:12:00,2016-12-01 14:12:00,5.7,0,81
light_activity,2016-12-01 22:12:00,2016-12-01 14:12:00,2016-12-01 22:13:00,2016-12-01 14:13:00,3,0,104
inactive,2016-12-01 22:13:00,2016-12-01 14:13:00,2016-12-01 22:19:00,2016-12-01 14:19:00,10.2,0,87
light_activity,2016-12-01 22:19:00,2016-12-01 14:19:00,2016-12-01 22:21:00,2016-12-01 14:21:00,9.1,0,107
inactive,2016-12-01 22:21:00,2016-12-01 14:21:00,2016-12-01 22:32:00,2016-12-01 14:32:00,15.3,0,81
light_activity,2016-12-01 22:32:00,2016-12-01 14:32:00,2016-12-01 22:40:00,2016-12-01 14:40:00,23.4,8,98
inactive,2016-12-01 22:40:00,2016-12-01 14:40:00,2016-12-01 22:43:00,2016-12-01 14:43:00,4.4,0,83
light_activity,2016-12-01 22:43:00,2016-12-01 14:43:00,2016-12-01 22:59:00,2016-12-01 14:59:00,53.6,370,102
inactive,2016-12-01 22:59:00,2016-12-01 14:59:00,2016-12-01 23:06:00,2016-12-01 15:06:00,11.3,0,86
light_activity,2016-12-01 23:06:00,2016-12-01 15:06:00,2016-12-01 23:07:00,2016-12-01 15:07:00,2,6,95
inactive,2016-12-01 23:07:00,2016-12-01 15:07:00,2016-12-01 23:17:00,2016-12-01 15:17:00,13,0,77
light_activity,2016-12-01 23:17:00,2016-12-01 15:17:00,2016-12-01 23:21:00,2016-12-01 15:21:00,18.3,0,114
inactive,2016-12-01 23:21:00,2016-12-01 15:21:00,2016-12-01 23:40:00,2016-12-01 15:40:00,26.3,0,79
light_activity,2016-12-01 23:40:00,2016-12-01 15:40:00,2016-12-01 23:41:00,2016-12-01 15:41:00,1.1,8,72
inactive,2016-12-01 23:41:00,2016-12-01 15:41:00,2016-12-02 00:03:00,2016-12-01 16:03:00,26,0,76
light_activity,2016-12-02 00:03:00,2016-12-01 16:03:00,2016-12-02 00:20:00,2016-12-01 16:20:00,42,285,95
inactive,2016-12-02 00:20:00,2016-12-01 16:20:00,2016-12-02 00:27:00,2016-12-01 16:27:00,7.9,0,72
light_activity,2016-12-02 00:27:00,2016-12-01 16:27:00,2016-12-02 00:32:00,2016-12-01 16:32:00,19.7,423,103
inactive,2016-12-02 00:32:00,2016-12-01 16:32:00,2016-12-02 00:36:00,2016-12-01 16:36:00,6.1,0,86
light_activity,2016-12-02 00:36:00,2016-12-01 16:36:00,2016-12-02 00:39:00,2016-12-01 16:39:00,12.7,0,114
inactive,2016-12-02 00:39:00,2016-12-01 16:39:00,2016-12-02 00:42:00,2016-12-01 16:42:00,4.9,0,86
light_activity,2016-12-02 00:42:00,2016-12-01 16:42:00,2016-12-02 00:48:00,2016-12-01 16:48:00,18.9,9,94
inactive,2016-12-02 00:48:00,2016-12-01 16:48:00,2016-12-02 00:56:00,2016-12-01 16:56:00,9.4,0,72
light_activity,2016-12-02 00:56:00,2016-12-01 16:56:00,2016-12-02 00:57:00,2016-12-01 16:57:00,1.1,9,66
inactive,2016-12-02 00:57:00,2016-12-01 16:57:00,2016-12-02 01:09:00,2016-12-01 17:09:00,13,0,72
light_activity,2016-12-02 01:09:00,2016-12-01 17:09:00,2016-12-02 01:10:00,2016-12-01 17:10:00,1.1,8,72
inactive,2016-12-02 01:10:00,2016-12-01 17:10:00,2016-12-02 01:28:00,2016-12-01 17:28:00,21.8,0,76
light_activity,2016-12-02 01:28:00,2016-12-01 17:28:00,2016-12-02 01:38:00,2016-12-01 17:38:00,39,627,104
inactive,2016-12-02 01:38:00,2016-12-01 17:38:00,2016-12-02 01:41:00,2016-12-01 17:41:00,6,0,95
light_activity,2016-12-02 01:41:00,2016-12-01 17:41:00,2016-12-02 01:49:00,2016-12-01 17:49:00,26.4,20,100
inactive,2016-12-02 01:49:00,2016-12-01 17:49:00,2016-12-02 02:03:00,2016-12-01 18:03:00,20,0,81
light_activity,2016-12-02 02:03:00,2016-12-01 18:03:00,2016-12-02 02:04:00,2016-12-01 18:04:00,1,9,74
inactive,2016-12-02 02:04:00,2016-12-01 18:04:00,2016-12-02 02:08:00,2016-12-01 18:08:00,5.1,0,78
light_activity,2016-12-02 02:08:00,2016-12-01 18:08:00,2016-12-02 02:09:00,2016-12-01 18:09:00,2.1,11,95
inactive,2016-12-02 02:09:00,2016-12-01 18:09:00,2016-12-02 02:23:00,2016-12-01 18:23:00,17.3,0,74
light_activity,2016-12-02 02:23:00,2016-12-01 18:23:00,2016-12-02 02:25:00,2016-12-01 18:25:00,7.1,30,104
inactive,2016-12-02 02:25:00,2016-12-01 18:25:00,2016-12-02 02:30:00,2016-12-01 18:30:00,7.7,0,84
light_activity,2016-12-02 02:30:00,2016-12-01 18:30:00,2016-12-02 02:43:00,2016-12-01 18:43:00,46,0,105
inactive,2016-12-02 02:43:00,2016-12-01 18:43:00,2016-12-02 02:47:00,2016-12-01 18:47:00,6.3,0,89
light_activity,2016-12-02 02:47:00,2016-12-01 18:47:00,2016-12-02 02:50:00,2016-12-01 18:50:00,9.8,0,108
inactive,2016-12-02 02:50:00,2016-12-01 18:50:00,2016-12-02 03:06:00,2016-12-01 19:06:00,22.8,0,86
light_activity,2016-12-02 03:06:00,2016-12-01 19:06:00,2016-12-02 03:21:00,2016-12-01 19:21:00,44.2,519,101
moderate_activity,2016-12-02 03:21:00,2016-12-01 19:21:00,2016-12-02 03:37:00,2016-12-01 19:37:00,98.6,126,116
light_activity,2016-12-02 03:37:00,2016-12-01 19:37:00,2016-12-02 03:43:00,2016-12-01 19:43:00,12.1,81,92
inactive,2016-12-02 03:43:00,2016-12-01 19:43:00,2016-12-02 03:52:00,2016-12-01 19:52:00,10.1,0,75
light_activity,2016-12-02 03:52:00,2016-12-01 19:52:00,2016-12-02 03:54:00,2016-12-01 19:54:00,3.6,57,91
inactive,2016-12-02 03:54:00,2016-12-01 19:54:00,2016-12-02 04:00:00,2016-12-01 20:00:00,10.1,0,90
light_activity,2016-12-02 04:00:00,2016-12-01 20:00:00,2016-12-02 04:01:00,2016-12-01 20:01:00,3.2,0,102
inactive,2016-12-02 04:01:00,2016-12-01 20:01:00,2016-12-02 04:05:00,2016-12-01 20:05:00,6.1,0,87
light_activity,2016-12-02 04:05:00,2016-12-01 20:05:00,2016-12-02 04:08:00,2016-12-01 20:08:00,6.1,14,92
inactive,2016-12-02 04:08:00,2016-12-01 20:08:00,2016-12-02 04:11:00,2016-12-01 20:11:00,4.2,0,84
light_activity,2016-12-02 04:11:00,2016-12-01 20:11:00,2016-12-02 04:36:00,2016-12-01 20:36:00,87.8,1484,105
inactive,2016-12-02 04:36:00,2016-12-01 20:36:00,2016-12-02 04:47:00,2016-12-01 20:47:00,14.4,0,82
light_activity,2016-12-02 04:47:00,2016-12-01 20:47:00,2016-12-02 04:48:00,2016-12-01 20:48:00,4.3,0,109
inactive,2016-12-02 04:48:00,2016-12-01 20:48:00,2016-12-02 05:34:00,2016-12-01 21:34:00,53.9,0,79
light_activity,2016-12-02 05:34:00,2016-12-01 21:34:00,2016-12-02 05:44:00,2016-12-01 21:44:00,28,164,98
inactive,2016-12-02 05:44:00,2016-12-01 21:44:00,2016-12-02 05:50:00,2016-12-01 21:50:00,6.6,0,75
light_activity,2016-12-02 05:50:00,2016-12-01 21:50:00,2016-12-02 05:51:00,2016-12-01 21:51:00,2.2,53,95
inactive,2016-12-02 05:51:00,2016-12-01 21:51:00,2016-12-02 09:22:00,2016-12-02 01:22:00,225.9,0,69
light_activity,2016-12-02 09:22:00,2016-12-02 01:22:00,2016-12-02 09:25:00,2016-12-02 01:25:00,3.2,60,98
inactive,2016-12-02 09:25:00,2016-12-02 01:25:00,2016-12-02 10:24:00,2016-12-02 02:24:00,69.9,0,71
light_activity,2016-12-02 10:24:00,2016-12-02 02:24:00,2016-12-02 10:25:00,2016-12-02 02:25:00,1.1,9,63
inactive,2016-12-02 10:25:00,2016-12-02 02:25:00,2016-12-02 10:33:00,2016-12-02 02:33:00,8.6,0,62
light_activity,2016-12-02 10:33:00,2016-12-02 02:33:00,2016-12-02 10:34:00,2016-12-02 02:34:00,1.1,13,67
inactive,2016-12-02 10:34:00,2016-12-02 02:34:00,2016-12-02 10:50:00,2016-12-02 02:50:00,17.2,0,63
light_activity,2016-12-02 10:50:00,2016-12-02 02:50:00,2016-12-02 10:51:00,2016-12-02 02:51:00,1.6,23,83
inactive,2016-12-02 10:51:00,2016-12-02 02:51:00,2016-12-02 14:00:00,2016-12-02 06:00:00,203.9,0,60
light_activity,2016-12-02 14:00:00,2016-12-02 06:00:00,2016-12-02 14:08:00,2016-12-02 06:08:00,21,59,91
inactive,2016-12-02 14:08:00,2016-12-02 06:08:00,2016-12-02 14:11:00,2016-12-02 06:11:00,3.9,0,113
off_wrist,2016-12-02 14:11:00,2016-12-02 06:11:00,2016-12-02 14:41:00,2016-12-02 06:41:00,32.1,0,
light_activity,2016-12-02 14:41:00,2016-12-02 06:41:00,2016-12-02 14:47:00,2016-12-02 06:47:00,16.5,184,95
moderate_activity,2016-12-02 14:47:00,2016-12-02 06:47:00,2016-12-02 15:04:00,2016-12-02 07:04:00,80.5,203,111
inactive,2016-12-02 15:04:00,2016-12-02 07:04:00,2016-12-02 15:17:00,2016-12-02 07:17:00,15.3,0,73
light_activity,2016-12-02 15:17:00,2016-12-02 07:17:00,2016-12-02 15:36:00,2016-12-02 07:36:00,72.8,288,103
inactive,2016-12-02 15:36:00,2016-12-02 07:36:00,2016-12-02 15:39:00,2016-12-02 07:39:00,5.2,0,88
light_activity,2016-12-02 15:39:00,2016-12-02 07:39:00,2016-12-02 15:41:00,2016-12-02 07:41:00,6.8,9,104
inactive,2016-12-02 15:41:00,2016-12-02 07:41:00,2016-12-02 15:44:00,2016-12-02 07:44:00,4.6,0,89
light_activity,2016-12-02 15:44:00,2016-12-02 07:44:00,2016-12-02 15:47:00,2016-12-02 07:47:00,11.3,0,105
inactive,2016-12-02 15:47:00,2016-12-02 07:47:00,2016-12-02 15:55:00,2016-12-02 07:55:00,9,0,73
light_activity,2016-12-02 15:55:00,2016-12-02 07:55:00,2016-12-02 16:13:00,2016-12-02 08:13:00,70.3,83,107
moderate_activity,2016-12-02 16:13:00,2016-12-02 08:13:00,2016-12-02 16:23:00,2016-12-02 08:23:00,62,0,117
light_activity,2016-12-02 16:23:00,2016-12-02 08:23:00,2016-12-02 16:38:00,2016-12-02 08:38:00,50.6,42,104
moderate_activity,2016-12-02 16:38:00,2016-12-02 08:38:00,2016-12-02 16:48:00,2016-12-02 08:48:00,68.4,28,123
light_activity,2016-12-02 16:48:00,2016-12-02 08:48:00,2016-12-02 16:53:00,2016-12-02 08:53:00,15.4,39,97
inactive,2016-12-02 16:53:00,2016-12-02 08:53:00,2016-12-02 16:59:00,2016-12-02 08:59:00,7.5,0,79
light_activity,2016-12-02 16:59:00,2016-12-02 08:59:00,2016-12-02 17:08:00,2016-12-02 09:08:00,21.3,150,96
inactive,2016-12-02 17:08:00,2016-12-02 09:08:00,2016-12-02 17:12:00,2016-12-02 09:12:00,8,0,97
light_activity,2016-12-02 17:12:00,2016-12-02 09:12:00,2016-12-02 17:27:00,2016-12-02 09:27:00,65.8,853,106
inactive,2016-12-02 17:27:00,2016-12-02 09:27:00,2016-12-02 17:42:00,2016-12-02 09:42:00,18.6,0,76
light_activity,2016-12-02 17:42:00,2016-12-02 09:42:00,2016-12-02 17:44:00,2016-12-02 09:44:00,3.5,73,91
inactive,2016-12-02 17:44:00,2016-12-02 09:44:00,2016-12-02 17:55:00,2016-12-02 09:55:00,15.3,0,79
light_activity,2016-12-02 17:55:00,2016-12-02 09:55:00,2016-12-02 18:07:00,2016-12-02 10:07:00,25.9,67,93
inactive,2016-12-02 18:07:00,2016-12-02 10:07:00,2016-12-02 18:12:00,2016-12-02 10:12:00,8,0,86
light_activity,2016-12-02 18:12:00,2016-12-02 10:12:00,2016-12-02 18:18:00,2016-12-02 10:18:00,20.2,18,100
inactive,2016-12-02 18:18:00,2016-12-02 10:18:00,2016-12-02 18:47:00,2016-12-02 10:47:00,33.4,0,70
light_activity,2016-12-02 18:47:00,2016-12-02 10:47:00,2016-12-02 18:51:00,2016-12-02 10:51:00,8.7,6,93
inactive,2016-12-02 18:51:00,2016-12-02 10:51:00,2016-12-02 18:57:00,2016-12-02 10:57:00,8.1,0,74
light_activity,2016-12-02 18:57:00,2016-12-02 10:57:00,2016-12-02 19:08:00,2016-12-02 11:08:00,38.4,347,104
inactive,2016-12-02 19:08:00,2016-12-02 11:08:00,2016-12-02 19:13:00,2016-12-02 11:13:00,8.5,0,88
light_activity,2016-12-02 19:13:00,2016-12-02 11:13:00,2016-12-02 19:32:00,2016-12-02 11:32:00,69.7,29,101
inactive,2016-12-02 19:32:00,2016-12-02 11:32:00,2016-12-02 19:37:00,2016-12-02 11:37:00,9.4,0,93
light_activity,2016-12-02 19:37:00,2016-12-02 11:37:00,2016-12-02 19:38:00,2016-12-02 11:38:00,3.8,0,104
inactive,2016-12-02 19:38:00,2016-12-02 11:38:00,2016-12-02 19:45:00,2016-12-02 11:45:00,9.2,0,80
off_wrist,2016-12-02 19:45:00,2016-12-02 11:45:00,2016-12-02 19:46:00,2016-12-02 11:46:00,1.1,0,
light_activity,2016-12-02 19:46:00,2016-12-02 11:46:00,2016-12-02 19:49:00,2016-12-02 11:49:00,7.3,6,115
inactive,2016-12-02 19:49:00,2016-12-02 11:49:00,2016-12-02 19:53:00,2016-12-02 11:53:00,5.5,0,76
light_activity,2016-12-02 19:53:00,2016-12-02 11:53:00,2016-12-02 19:56:00,2016-12-02 11:56:00,3.3,15,71
inactive,2016-12-02 19:56:00,2016-12-02 11:56:00,2016-12-02 20:06:00,2016-12-02 12:06:00,14,0,83
light_activity,2016-12-02 20:06:00,2016-12-02 12:06:00,2016-12-02 20:11:00,2016-12-02 12:11:00,13.5,230,95
inactive,2016-12-02 20:11:00,2016-12-02 12:11:00,2016-12-02 20:26:00,2016-12-02 12:26:00,17.7,0,73
light_activity,2016-12-02 20:26:00,2016-12-02 12:26:00,2016-12-02 20:27:00,2016-12-02 12:27:00,1.2,29,72
inactive,2016-12-02 20:27:00,2016-12-02 12:27:00,2016-12-02 20:32:00,2016-12-02 12:32:00,8.3,0,87
light_activity,2016-12-02 20:32:00,2016-12-02 12:32:00,2016-12-02 20:33:00,2016-12-02 12:33:00,5.5,0,112
inactive,2016-12-02 20:33:00,2016-12-02 12:33:00,2016-12-02 20:40:00,2016-12-02 12:40:00,9.1,0,77
light_activity,2016-12-02 20:40:00,2016-12-02 12:40:00,2016-12-02 20:42:00,2016-12-02 12:42:00,4.7,8,97
inactive,2016-12-02 20:42:00,2016-12-02 12:42:00,2016-12-02 20:48:00,2016-12-02 12:48:00,8.8,0,85
light_activity,2016-12-02 20:48:00,2016-12-02 12:48:00,2016-12-02 21:04:00,2016-12-02 13:04:00,70.7,1040,106
inactive,2016-12-02 21:04:00,2016-12-02 13:04:00,2016-12-02 21:07:00,2016-12-02 13:07:00,4.7,0,87
light_activity,2016-12-02 21:07:00,2016-12-02 13:07:00,2016-12-02 21:09:00,2016-12-02 13:09:00,10.2,0,117
inactive,2016-12-02 21:09:00,2016-12-02 13:09:00,2016-12-02 21:15:00,2016-12-02 13:15:00,11.1,0,91
light_activity,2016-12-02 21:15:00,2016-12-02 13:15:00,2016-12-02 21:16:00,2016-12-02 13:16:00,2.4,10,99
inactive,2016-12-02 21:16:00,2016-12-02 13:16:00,2016-12-02 21:31:00,2016-12-02 13:31:00,23.8,0,88
light_activity,2016-12-02 21:31:00,2016-12-02 13:31:00,2016-12-02 22:34:00,2016-12-02 14:34:00,243.3,573,106
inactive,2016-12-02 22:34:00,2016-12-02 14:34:00,2016-12-02 22:44:00,2016-12-02 14:44:00,13.8,0,81
light_activity,2016-12-02 22:44:00,2016-12-02 14:44:00,2016-12-02 22:48:00,2016-12-02 14:48:00,15.1,6,102
inactive,2016-12-02 22:48:00,2016-12-02 14:48:00,2016-12-02 22:57:00,2016-12-02 14:57:00,11.8,0,76
light_activity,2016-12-02 22:57:00,2016-12-02 14:57:00,2016-12-02 22:58:00,2016-12-02 14:58:00,3.1,0,100
inactive,2016-12-02 22:58:00,2016-12-02 14:58:00,2016-12-02 23:01:00,2016-12-02 15:01:00,3.4,0,71
light_activity,2016-12-02 23:01:00,2016-12-02 15:01:00,2016-12-02 23:02:00,2016-12-02 15:02:00,1.3,7,79
inactive,2016-12-02 23:02:00,2016-12-02 15:02:00,2016-12-02 23:15:00,2016-12-02 15:15:00,16.6,0,77
light_activity,2016-12-02 23:15:00,2016-12-02 15:15:00,2016-12-02 23:32:00,2016-12-02 15:32:00,63.6,360,102
inactive,2016-12-02 23:32:00,2016-12-02 15:32:00,2016-12-02 23:36:00,2016-12-02 15:36:00,5.7,0,84
light_activity,2016-12-02 23:36:00,2016-12-02 15:36:00,2016-12-02 23:37:00,2016-12-02 15:37:00,3.9,0,105
inactive,2016-12-02 23:37:00,2016-12-02 15:37:00,2016-12-02 23:43:00,2016-12-02 15:43:00,8.5,0,84
light_activity,2016-12-02 23:43:00,2016-12-02 15:43:00,2016-12-02 23:44:00,2016-12-02 15:44:00,1.7,13,90
inactive,2016-12-02 23:44:00,2016-12-02 15:44:00,2016-12-02 23:51:00,2016-12-02 15:51:00,8.4,0,79
light_activity,2016-12-02 23:51:00,2016-12-02 15:51:00,2016-12-02 23:59:00,2016-12-02 15:59:00,23.3,434,95
off_wrist,2016-12-02 23:59:00,2016-12-02 15:59:00,2016-12-03 00:01:00,2016-12-02 16:01:00,2.2,0,
light_activity,2016-12-03 00:01:00,2016-12-02 16:01:00,2016-12-03 00:03:00,2016-12-02 16:03:00,4.7,0,103
inactive,2016-12-03 00:03:00,2016-12-02 16:03:00,2016-12-03 00:17:00,2016-12-02 16:17:00,18.4,0,77
light_activity,2016-12-03 00:17:00,2016-12-02 16:17:00,2016-12-03 00:19:00,2016-12-02 16:19:00,10.8,0,111
inactive,2016-12-03 00:19:00,2016-12-02 16:19:00,2016-12-03 00:52:00,2016-12-02 16:52:00,39.9,0,72
light_activity,2016-12-03 00:52:00,2016-12-02 16:52:00,2016-12-03 00:54:00,2016-12-02 16:54:00,8.1,0,104
inactive,2016-12-03 00:54:00,2016-12-02 16:54:00,2016-12-03 01:03:00,2016-12-02 17:03:00,12.4,0,79
light_activity,2016-12-03 01:03:00,2016-12-02 17:03:00,2016-12-03 01:10:00,2016-12-02 17:10:00,25.7,223,103
inactive,2016-12-03 01:10:00,2016-12-02 17:10:00,2016-12-03 01:13:00,2016-12-02 17:13:00,5.2,0,92
light_activity,2016-12-03 01:13:00,2016-12-02 17:13:00,2016-12-03 01:26:00,2016-12-02 17:26:00,48.2,15,105
inactive,2016-12-03 01:26:00,2016-12-02 17:26:00,2016-12-03 01:30:00,2016-12-02 17:30:00,8.8,0,98
light_activity,2016-12-03 01:30:00,2016-12-02 17:30:00,2016-12-03 01:36:00,2016-12-02 17:36:00,26.2,11,110
inactive,2016-12-03 01:36:00,2016-12-02 17:36:00,2016-12-03 01:40:00,2016-12-02 17:40:00,5.5,0,79
light_activity,2016-12-03 01:40:00,2016-12-02 17:40:00,2016-12-03 01:47:00,2016-12-02 17:47:00,19.8,0,100
inactive,2016-12-03 01:47:00,2016-12-02 17:47:00,2016-12-03 02:01:00,2016-12-02 18:01:00,21.4,0,87
light_activity,2016-12-03 02:01:00,2016-12-02 18:01:00,2016-12-03 02:09:00,2016-12-02 18:09:00,42.5,0,113
inactive,2016-12-03 02:09:00,2016-12-02 18:09:00,2016-12-03 02:12:00,2016-12-02 18:12:00,5.8,0,96
light_activity,2016-12-03 02:12:00,2016-12-02 18:12:00,2016-12-03 02:41:00,2016-12-02 18:41:00,111.9,1469,103
inactive,2016-12-03 02:41:00,2016-12-02 18:41:00,2016-12-03 02:45:00,2016-12-02 18:45:00,6.8,0,90
light_activity,2016-12-03 02:45:00,2016-12-02 18:45:00,2016-12-03 02:54:00,2016-12-02 18:54:00,29.9,59,100
inactive,2016-12-03 02:54:00,2016-12-02 18:54:00,2016-12-03 02:57:00,2016-12-02 18:57:00,5.2,0,89
light_activity,2016-12-03 02:57:00,2016-12-02 18:57:00,2016-12-03 03:46:00,2016-12-02 19:46:00,176,226,102
inactive,2016-12-03 03:46:00,2016-12-02 19:46:00,2016-12-03 03:54:00,2016-12-02 19:54:00,14.5,0,90
light_activity,2016-12-03 03:54:00,2016-12-02 19:54:00,2016-12-03 04:05:00,2016-12-02 20:05:00,37.9,0,100
