Type,Start Time (UTC),Start Time (local),End Time (UTC),End Time (local),Calories,Steps,Average Heart Rate
light_activity,2016-05-01 19:04:00,2016-05-01 12:04:00,2016-05-01 19:12:00,2016-05-01 12:12:00,36.5,232,105
inactive,2016-05-01 19:12:00,2016-05-01 12:12:00,2016-05-01 19:27:00,2016-05-01 12:27:00,18.5,0,68
light_activity,2016-05-01 19:27:00,2016-05-01 12:27:00,2016-05-01 19:29:00,2016-05-01 12:29:00,10.4,0,110
inactive,2016-05-01 19:29:00,2016-05-01 12:29:00,2016-05-01 19:32:00,2016-05-01 12:32:00,5.4,0,87
light_activity,2016-05-01 19:32:00,2016-05-01 12:32:00,2016-05-01 19:44:00,2016-05-01 12:44:00,47.8,0,103
inactive,2016-05-01 19:44:00,2016-05-01 12:44:00,2016-05-01 19:48:00,2016-05-01 12:48:00,6.6,0,83
light_activity,2016-05-01 19:48:00,2016-05-01 12:48:00,2016-05-01 19:49:00,2016-05-01 12:49:00,2.2,16,96
moderate_activity,2016-05-01 19:49:00,2016-05-01 12:49:00,2016-05-01 21:02:00,2016-05-01 14:02:00,649.3,8091,131
light_activity,2016-05-01 21:02:00,2016-05-01 14:02:00,2016-05-01 21:06:00,2016-05-01 14:06:00,10.8,20,99
inactive,2016-05-01 21:06:00,2016-05-01 14:06:00,2016-05-01 21:30:00,2016-05-01 14:30:00,42.3,0,88
light_activity,2016-05-01 21:30:00,2016-05-01 14:30:00,2016-05-01 22:11:00,2016-05-01 15:11:00,139.4,574,100
off_wrist,2016-05-01 22:11:00,2016-05-01 15:11:00,2016-05-01 22:21:00,2016-05-01 15:21:00,10.8,0,
light_activity,2016-05-01 22:21:00,2016-05-01 15:21:00,2016-05-01 22:32:00,2016-05-01 15:32:00,30.7,259,95
inactive,2016-05-01 22:32:00,2016-05-01 15:32:00,2016-05-01 22:38:00,2016-05-01 15:38:00,10.6,0,89
light_activity,2016-05-01 22:38:00,2016-05-01 15:38:00,2016-05-01 22:42:00,2016-05-01 15:42:00,21.1,0,108
inactive,2016-05-01 22:42:00,2016-05-01 15:42:00,2016-05-01 23:26:00,2016-05-01 16:26:00,56.2,0,78
light_activity,2016-05-01 23:26:00,2016-05-01 16:26:00,2016-05-01 23:32:00,2016-05-01 16:32:00,14.3,191,95
inactive,2016-05-01 23:32:00,2016-05-01 16:32:00,2016-05-01 23:55:00,2016-05-01 16:55:00,29,0,76
light_activity,2016-05-01 23:55:00,2016-05-01 16:55:00,2016-05-01 23:57:00,2016-05-01 16:57:00,10.2,0,106
inactive,2016-05-01 23:57:00,2016-05-01 16:57:00,2016-05-02 00:01:00,2016-05-01 17:01:00,6.5,0,87
light_activity,2016-05-02 00:01:00,2016-05-01 17:01:00,2016-05-02 00:03:00,2016-05-01 17:03:00,9.4,0,108
inactive,2016-05-02 00:03:00,2016-05-01 17:03:00,2016-05-02 00:09:00,2016-05-01 17:09:00,9.7,0,84
light_activity,2016-05-02 00:09:00,2016-05-01 17:09:00,2016-05-02 00:11:00,2016-05-01 17:11:00,9.3,0,105
inactive,2016-05-02 00:11:00,2016-05-01 17:11:00,2016-05-02 00:25:00,2016-05-01 17:25:00,21.7,0,82
light_activity,2016-05-02 00:25:00,2016-05-01 17:25:00,2016-05-02 00:53:00,2016-05-01 17:53:00,87.4,462,98
inactive,2016-05-02 00:53:00,2016-05-01 17:53:00,2016-05-02 00:56:00,2016-05-01 17:56:00,4.1,0,78
light_activity,2016-05-02 00:56:00,2016-05-01 17:56:00,2016-05-02 01:02:00,2016-05-01 18:02:00,17,10,94
inactive,2016-05-02 01:02:00,2016-05-01 18:02:00,2016-05-02 01:10:00,2016-05-01 18:10:00,12.2,0,82
light_activity,2016-05-02 01:10:00,2016-05-01 18:10:00,2016-05-02 01:15:00,2016-05-01 18:15:00,12.7,8,90
inactive,2016-05-02 01:15:00,2016-05-01 18:15:00,2016-05-02 01:30:00,2016-05-01 18:30:00,22.4,0,79
light_activity,2016-05-02 01:30:00,2016-05-01 18:30:00,2016-05-02 01:49:00,2016-05-01 18:49:00,67.5,425,100
inactive,2016-05-02 01:49:00,2016-05-01 18:49:00,2016-05-02 01:53:00,2016-05-01 18:53:00,6.6,0,87
light_activity,2016-05-02 01:53:00,2016-05-01 18:53:00,2016-05-02 03:17:00,2016-05-01 20:17:00,291.2,4752,99
inactive,2016-05-02 03:17:00,2016-05-01 20:17:00,2016-05-02 03:22:00,2016-05-01 20:22:00,6.3,0,72
light_activity,2016-05-02 03:22:00,2016-05-01 20:22:00,2016-05-02 03:32:00,2016-05-01 20:32:00,35.4,300,96
inactive,2016-05-02 03:32:00,2016-05-01 20:32:00,2016-05-02 04:40:00,2016-05-01 21:40:00,87.7,0,76
light_activity,2016-05-02 04:40:00,2016-05-01 21:40:00,2016-05-02 05:24:00,2016-05-01 22:24:00,155.3,2045,99
inactive,2016-05-02 05:24:00,2016-05-01 22:24:00,2016-05-02 05:28:00,2016-05-01 22:28:00,5.6,0,78
light_activity,2016-05-02 05:28:00,2016-05-01 22:28:00,2016-05-02 05:33:00,2016-05-01 22:33:00,12.8,105,93
inactive,2016-05-02 05:33:00,2016-05-01 22:33:00,2016-05-02 05:51:00,2016-05-01 22:51:00,21.2,0,72
light_activity,2016-05-02 05:51:00,2016-05-01 22:51:00,2016-05-02 05:52:00,2016-05-01 22:52:00,1.6,7,78
inactive,2016-05-02 05:52:00,2016-05-01 22:52:00,2016-05-02 06:36:00,2016-05-01 23:36:00,47.2,0,71
light_activity,2016-05-02 06:36:00,2016-05-01 23:36:00,2016-05-02 06:37:00,2016-05-01 23:37:00,1.1,8,77
inactive,2016-05-02 06:37:00,2016-05-01 23:37:00,2016-05-02 07:58:00,2016-05-02 00:58:00,86.8,0,66
light_activity,2016-05-02 07:58:00,2016-05-02 00:58:00,2016-05-02 07:59:00,2016-05-02 00:59:00,1,10,67
inactive,2016-05-02 07:59:00,2016-05-02 00:59:00,2016-05-02 09:37:00,2016-05-02 02:37:00,105.2,0,67
light_activity,2016-05-02 09:37:00,2016-05-02 02:37:00,2016-05-02 09:38:00,2016-05-02 02:38:00,1.1,6,66
inactive,2016-05-02 09:38:00,2016-05-02 02:38:00,2016-05-02 12:05:00,2016-05-02 05:05:00,157.9,0,58
off_wrist,2016-05-02 12:05:00,2016-05-02 05:05:00,2016-05-02 12:13:00,2016-05-02 05:13:00,8.4,0,
light_activity,2016-05-02 12:13:00,2016-05-02 05:13:00,2016-05-02 12:16:00,2016-05-02 05:16:00,3.2,73,106
inactive,2016-05-02 12:16:00,2016-05-02 05:16:00,2016-05-02 13:41:00,2016-05-02 06:41:00,96.2,0,65
light_activity,2016-05-02 13:41:00,2016-05-02 06:41:00,2016-05-02 13:43:00,2016-05-02 06:43:00,3.1,47,81
off_wrist,2016-05-02 13:43:00,2016-05-02 06:43:00,2016-05-02 14:10:00,2016-05-02 07:10:00,29,0,
light_activity,2016-05-02 14:10:00,2016-05-02 07:10:00,2016-05-02 14:19:00,2016-05-02 07:19:00,26,200,93
inactive,2016-05-02 14:19:00,2016-05-02 07:19:00,2016-05-02 14:24:00,2016-05-02 07:24:00,8.3,0,86
light_activity,2016-05-02 14:24:00,2016-05-02 07:24:00,2016-05-02 14:29:00,2016-05-02 07:29:00,10.7,43,94
moderate_activity,2016-05-02 14:29:00,2016-05-02 07:29:00,2016-05-02 15:06:00,2016-05-02 08:06:00,218.9,459,113
inactive,2016-05-02 15:06:00,2016-05-02 08:06:00,2016-05-02 15:09:00,2016-05-02 08:09:00,4.3,0,82
light_activity,2016-05-02 15:09:00,2016-05-02 08:09:00,2016-05-02 15:12:00,2016-05-02 08:12:00,11.8,0,103
inactive,2016-05-02 15:12:00,2016-05-02 08:12:00,2016-05-02 15:15:00,2016-05-02 08:15:00,5.8,0,87
light_activity,2016-05-02 15:15:00,2016-05-02 08:15:00,2016-05-02 15:25:00,2016-05-02 08:25:00,39,0,103
inactive,2016-05-02 15:25:00,2016-05-02 08:25:00,2016-05-02 15:29:00,2016-05-02 08:29:00,5.1,0,73
light_activity,2016-05-02 15:29:00,2016-05-02 08:29:00,2016-05-02 15:30:00,2016-05-02 08:30:00,1.4,6,68
inactive,2016-05-02 15:30:00,2016-05-02 08:30:00,2016-05-02 15:36:00,2016-05-02 08:36:00,7,0,75
off_wrist,2016-05-02 15:36:00,2016-05-02 08:36:00,2016-05-02 15:39:00,2016-05-02 08:39:00,3.2,0,
inactive,2016-05-02 15:39:00,2016-05-02 08:39:00,2016-05-02 15:42:00,2016-05-02 08:42:00,4.4,0,93
light_activity,2016-05-02 15:42:00,2016-05-02 08:42:00,2016-05-02 15:53:00,2016-05-02 08:53:00,50.2,247,108
inactive,2016-05-02 15:53:00,2016-05-02 08:53:00,2016-05-02 16:01:00,2016-05-02 09:01:00,11,0,79
light_activity,2016-05-02 16:01:00,2016-05-02 09:01:00,2016-05-02 16:06:00,2016-05-02 09:06:00,12.6,0,96
inactive,2016-05-02 16:06:00,2016-05-02 09:06:00,2016-05-02 16:10:00,2016-05-02 09:10:00,7.3,0,90
light_activity,2016-05-02 16:10:00,2016-05-02 09:10:00,2016-05-02 16:15:00,2016-05-02 09:15:00,15.3,6,91
inactive,2016-05-02 16:15:00,2016-05-02 09:15:00,2016-05-02 16:22:00,2016-05-02 09:22:00,9,0,74
light_activity,2016-05-02 16:22:00,2016-05-02 09:22:00,2016-05-02 16:26:00,2016-05-02 09:26:00,16.4,0,109
inactive,2016-05-02 16:26:00,2016-05-02 09:26:00,2016-05-02 16:31:00,2016-05-02 09:31:00,8,0,78
light_activity,2016-05-02 16:31:00,2016-05-02 09:31:00,2016-05-02 16:56:00,2016-05-02 09:56:00,119.9,889,106
inactive,2016-05-02 16:56:00,2016-05-02 09:56:00,2016-05-02 17:04:00,2016-05-02 10:04:00,10,0,72
light_activity,2016-05-02 17:04:00,2016-05-02 10:04:00,2016-05-02 17:09:00,2016-05-02 10:09:00,11.4,40,89
inactive,2016-05-02 17:09:00,2016-05-02 10:09:00,2016-05-02 17:25:00,2016-05-02 10:25:00,19.2,0,66
light_activity,2016-05-02 17:25:00,2016-05-02 10:25:00,2016-05-02 17:38:00,2016-05-02 10:38:00,53.8,7,102
inactive,2016-05-02 17:38:00,2016-05-02 10:38:00,2016-05-02 18:00:00,2016-05-02 11:00:00,33.2,0,79
light_activity,2016-05-02 18:00:00,2016-05-02 11:00:00,2016-05-02 18:03:00,2016-05-02 11:03:00,3.6,18,70
off_wrist,2016-05-02 18:03:00,2016-05-02 11:03:00,2016-05-02 18:11:00,2016-05-02 11:11:00,8.6,0,
light_activity,2016-05-02 18:11:00,2016-05-02 11:11:00,2016-05-02 18:13:00,2016-05-02 11:13:00,5.2,0,139
off_wrist,2016-05-02 18:13:00,2016-05-02 11:13:00,2016-05-02 18:14:00,2016-05-02 11:14:00,1.1,0,
light_activity,2016-05-02 18:14:00,2016-05-02 11:14:00,2016-05-02 18:16:00,2016-05-02 11:16:00,2.1,0,79
off_wrist,2016-05-02 18:16:00,2016-05-02 11:16:00,2016-05-02 18:21:00,2016-05-02 11:21:00,5.4,0,
light_activity,2016-05-02 18:21:00,2016-05-02 11:21:00,2016-05-02 18:22:00,2016-05-02 11:22:00,0.8,0,
off_wrist,2016-05-02 18:22:00,2016-05-02 11:22:00,2016-05-02 18:23:00,2016-05-02 11:23:00,1.1,0,
light_activity,2016-05-02 18:23:00,2016-05-02 11:23:00,2016-05-02 18:29:00,2016-05-02 11:29:00,18.4,132,106
off_wrist,2016-05-02 18:29:00,2016-05-02 11:29:00,2016-05-02 18:30:00,2016-05-02 11:30:00,1.1,0,
light_activity,2016-05-02 18:30:00,2016-05-02 11:30:00,2016-05-02 18:34:00,2016-05-02 11:34:00,11.6,181,107
inactive,2016-05-02 18:34:00,2016-05-02 11:34:00,2016-05-02 18:39:00,2016-05-02 11:39:00,7.9,0,83
light_activity,2016-05-02 18:39:00,2016-05-02 11:39:00,2016-05-02 18:47:00,2016-05-02 11:47:00,37.3,9,110
inactive,2016-05-02 18:47:00,2016-05-02 11:47:00,2016-05-02 18:52:00,2016-05-02 11:52:00,5.8,0,68
light_activity,2016-05-02 18:52:00,2016-05-02 11:52:00,2016-05-02 18:57:00,2016-05-02 11:57:00,27.9,16,111
inactive,2016-05-02 18:57:00,2016-05-02 11:57:00,2016-05-02 19:02:00,2016-05-02 12:02:00,6.3,0,67
light_activity,2016-05-02 19:02:00,2016-05-02 12:02:00,2016-05-02 19:05:00,2016-05-02 12:05:00,15.9,0,109
inactive,2016-05-02 19:05:00,2016-05-02 12:05:00,2016-05-02 19:16:00,2016-05-02 12:16:00,12.8,0,61
light_activity,2016-05-02 19:16:00,2016-05-02 12:16:00,2016-05-02 19:37:00,2016-05-02 12:37:00,65.8,379,91
inactive,2016-05-02 19:37:00,2016-05-02 12:37:00,2016-05-02 19:41:00,2016-05-02 12:41:00,6,0,82
light_activity,2016-05-02 19:41:00,2016-05-02 12:41:00,2016-05-02 19:42:00,2016-05-02 12:42:00,2.3,7,94
inactive,2016-05-02 19:42:00,2016-05-02 12:42:00,2016-05-02 19:45:00,2016-05-02 12:45:00,5.9,0,93
light_activity,2016-05-02 19:45:00,2016-05-02 12:45:00,2016-05-02 19:46:00,2016-05-02 12:46:00,4.2,0,107
inactive,2016-05-02 19:46:00,2016-05-02 12:46:00,2016-05-02 19:52:00,2016-05-02 12:52:00,8.5,0,77
light_activity,2016-05-02 19:52:00,2016-05-02 12:52:00,2016-05-02 19:54:00,2016-05-02 12:54:00,4.2,42,79
inactive,2016-05-02 19:54:00,2016-05-02 12:54:00,2016-05-02 20:01:00,2016-05-02 13:01:00,7.7,0,61
light_activity,2016-05-02 20:01:00,2016-05-02 13:01:00,2016-05-02 20:12:00,2016-05-02 13:12:00,24.7,289,85
moderate_activity,2016-05-02 20:12:00,2016-05-02 13:12:00,2016-05-02 20:28:00,2016-05-02 13:28:00,137.1,7,137
inactive,2016-05-02 20:28:00,2016-05-02 13:28:00,2016-05-02 20:36:00,2016-05-02 13:36:00,10.6,0,71
light_activity,2016-05-02 20:36:00,2016-05-02 13:36:00,2016-05-02 20:42:00,2016-05-02 13:42:00,22.6,21,104
inactive,2016-05-02 20:42:00,2016-05-02 13:42:00,2016-05-02 20:51:00,2016-05-02 13:51:00,10.8,0,69
light_activity,2016-05-02 20:51:00,2016-05-02 13:51:00,2016-05-02 20:53:00,2016-05-02 13:53:00,2.3,16,69
inactive,2016-05-02 20:53:00,2016-05-02 13:53:00,2016-05-02 21:11:00,2016-05-02 14:11:00,20.2,0,69
light_activity,2016-05-02 21:11:00,2016-05-02 14:11:00,2016-05-02 21:14:00,2016-05-02 14:14:00,7.4,0,100
inactive,2016-05-02 21:14:00,2016-05-02 14:14:00,2016-05-02 21:17:00,2016-05-02 14:17:00,3.6,0,76
light_activity,2016-05-02 21:17:00,2016-05-02 14:17:00,2016-05-02 21:26:00,2016-05-02 14:26:00,26.5,165,94
inactive,2016-05-02 21:26:00,2016-05-02 14:26:00,2016-05-02 21:29:00,2016-05-02 14:29:00,4.5,0,85
light_activity,2016-05-02 21:29:00,2016-05-02 14:29:00,2016-05-02 21:30:00,2016-05-02 14:30:00,3.4,0,102
inactive,2016-05-02 21:30:00,2016-05-02 14:30:00,2016-05-02 21:35:00,2016-05-02 14:35:00,6.4,0,73
light_activity,2016-05-02 21:35:00,2016-05-02 14:35:00,2016-05-02 21:39:00,2016-05-02 14:39:00,10.2,9,88
inactive,2016-05-02 21:39:00,2016-05-02 14:39:00,2016-05-02 21:51:00,2016-05-02 14:51:00,20.2,0,86
light_activity,2016-05-02 21:51:00,2016-05-02 14:51:00,2016-05-02 21:56:00,2016-05-02 14:56:00,19.7,55,105
inactive,2016-05-02 21:56:00,2016-05-02 14:56:00,2016-05-02 22:27:00,2016-05-02 15:27:00,39.2,0,72
light_activity,2016-05-02 22:27:00,2016-05-02 15:27:00,2016-05-02 22:29:00,2016-05-02 15:29:00,9.8,0,114
inactive,2016-05-02 22:29:00,2016-05-02 15:29:00,2016-05-02 22:54:00,2016-05-02 15:54:00,34.9,0,78
light_activity,2016-05-02 22:54:00,2016-05-02 15:54:00,2016-05-02 22:55:00,2016-05-02 15:55:00,4,0,103
inactive,2016-05-02 22:55:00,2016-05-02 15:55:00,2016-05-02 23:03:00,2016-05-02 16:03:00,8.8,0,67
light_activity,2016-05-02 23:03:00,2016-05-02 16:03:00,2016-05-02 23:31:00,2016-05-02 16:31:00,129.7,429,108
moderate_activity,2016-05-02 23:31:00,2016-05-02 16:31:00,2016-05-02 23:49:00,2016-05-02 16:49:00,120.3,240,116
light_activity,2016-05-02 23:49:00,2016-05-02 16:49:00,2016-05-02 23:50:00,2016-05-02 16:50:00,3,0,98
inactive,2016-05-02 23:50:00,2016-05-02 16:50:00,2016-05-02 23:55:00,2016-05-02 16:55:00,8.4,0,83
light_activity,2016-05-02 23:55:00,2016-05-02 16:55:00,2016-05-02 23:58:00,2016-05-02 16:58:00,13.3,0,104
inactive,2016-05-02 23:58:00,2016-05-02 16:58:00,2016-05-03 00:03:00,2016-05-02 17:03:00,6.1,0,73
light_activity,2016-05-03 00:03:00,2016-05-02 17:03:00,2016-05-03 00:15:00,2016-05-02 17:15:00,37.1,152,95
inactive,2016-05-03 00:15:00,2016-05-02 17:15:00,2016-05-03 00:29:00,2016-05-02 17:29:00,18.6,0,71
light_activity,2016-05-03 00:29:00,2016-05-02 17:29:00,2016-05-03 00:37:00,2016-05-02 17:37:00,27.4,0,105
inactive,2016-05-03 00:37:00,2016-05-02 17:37:00,2016-05-03 00:42:00,2016-05-02 17:42:00,10.2,0,91
light_activity,2016-05-03 00:42:00,2016-05-02 17:42:00,2016-05-03 00:53:00,2016-05-02 17:53:00,42.3,23,102
inactive,2016-05-03 00:53:00,2016-05-02 17:53:00,2016-05-03 00:56:00,2016-05-02 17:56:00,4.7,0,90
light_activity,2016-05-03 00:56:00,2016-05-02 17:56:00,2016-05-03 01:15:00,2016-05-02 18:15:00,70,128,101
moderate_activity,2016-05-03 01:15:00,2016-05-02 18:15:00,2016-05-03 01:52:00,2016-05-02 18:52:00,229.4,344,114
light_activity,2016-05-03 01:52:00,2016-05-02 18:52:00,2016-05-03 02:00:00,2016-05-02 19:00:00,27.5,421,102
inactive,2016-05-03 02:00:00,2016-05-02 19:00:00,2016-05-03 02:05:00,2016-05-02 19:05:00,8.7,0,85
light_activity,2016-05-03 02:05:00,2016-05-02 19:05:00,2016-05-03 02:09:00,2016-05-02 19:09:00,16.3,13,98
inactive,2016-05-03 02:09:00,2016-05-02 19:09:00,2016-05-03 02:28:00,2016-05-02 19:28:00,23.3,0,73
light_activity,2016-05-03 02:28:00,2016-05-02 19:28:00,2016-05-03 02:32:00,2016-05-02 19:32:00,5.2,47,73
inactive,2016-05-03 02:32:00,2016-05-02 19:32:00,2016-05-03 02:45:00,2016-05-02 19:45:00,15.9,0,71
light_activity,2016-05-03 02:45:00,2016-05-02 19:45:00,2016-05-03 02:58:00,2016-05-02 19:58:00,45.3,230,97
inactive,2016-05-03 02:58:00,2016-05-02 19:58:00,2016-05-03 03:02:00,2016-05-02 20:02:00,4.8,0,65
light_activity,2016-05-03 03:02:00,2016-05-02 20:02:00,2016-05-03 03:03:00,2016-05-02 20:03:00,1.1,24,69
inactive,2016-05-03 03:03:00,2016-05-02 20:03:00,2016-05-03 03:11:00,2016-05-02 20:11:00,9.3,0,74
light_activity,2016-05-03 03:11:00,2016-05-02 20:11:00,2016-05-03 03:13:00,2016-05-02 20:13:00,3.9,39,89
inactive,2016-05-03 03:13:00,2016-05-02 20:13:00,2016-05-03 03:19:00,2016-05-02 20:19:00,7.3,0,73
light_activity,2016-05-03 03:19:00,2016-05-02 20:19:00,2016-05-03 03:20:00,2016-05-02 20:20:00,1.4,6,78
inactive,2016-05-03 03:20:00,2016-05-02 20:20:00,2016-05-03 03:24:00,2016-05-02 20:24:00,4.8,0,72
light_activity,2016-05-03 03:24:00,2016-05-02 20:24:00,2016-05-03 03:25:00,2016-05-02 20:25:00,1.2,6,67
inactive,2016-05-03 03:25:00,2016-05-02 20:25:00,2016-05-03 03:35:00,2016-05-02 20:35:00,11.5,0,72
light_activity,2016-05-03 03:35:00,2016-05-02 20:35:00,2016-05-03 03:38:00,2016-05-02 20:38:00,10.5,64,95
inactive,2016-05-03 03:38:00,2016-05-02 20:38:00,2016-05-03 03:43:00,2016-05-02 20:43:00,7.4,0,76
light_activity,2016-05-03 03:43:00,2016-05-02 20:43:00,2016-05-03 03:44:00,2016-05-02 20:44:00,1.4,6,78
inactive,2016-05-03 03:44:00,2016-05-02 20:44:00,2016-05-03 04:05:00,2016-05-02 21:05:00,22.7,0,69
light_activity,2016-05-03 04:05:00,2016-05-02 21:05:00,2016-05-03 04:22:00,2016-05-02 21:22:00,59.1,850,101
moderate_activity,2016-05-03 04:22:00,2016-05-02 21:22:00,2016-05-03 04:33:00,2016-05-02 21:33:00,65.8,963,114
light_activity,2016-05-03 04:33:00,2016-05-02 21:33:00,2016-05-03 04:38:00,2016-05-02 21:38:00,13.2,25,96
inactive,2016-05-03 04:38:00,2016-05-02 21:38:00,2016-05-03 05:02:00,2016-05-02 22:02:00,27,0,69
light_activity,2016-05-03 05:02:00,2016-05-02 22:02:00,2016-05-03 05:04:00,2016-05-02 22:04:00,2.8,50,71
inactive,2016-05-03 05:04:00,2016-05-02 22:04:00,2016-05-03 07:33:00,2016-05-03 00:33:00,160.9,0,67
light_activity,2016-05-03 07:33:00,2016-05-03 00:33:00,2016-05-03 07:36:00,2016-05-03 00:36:00,3.3,50,80
inactive,2016-05-03 07:36:00,2016-05-03 00:36:00,2016-05-03 08:13:00,2016-05-03 01:13:00,39.9,0,69
light_activity,2016-05-03 08:13:00,2016-05-03 01:13:00,2016-05-03 08:14:00,2016-05-03 01:14:00,1.3,13,76
inactive,2016-05-03 08:14:00,2016-05-03 01:14:00,2016-05-03 12:15:00,2016-05-03 05:15:00,260.4,0,64
light_activity,2016-05-03 12:15:00,2016-05-03 05:15:00,2016-05-03 12:20:00,2016-05-03 05:20:00,12.1,39,90
off_wrist,2016-05-03 12:20:00,2016-05-03 05:20:00,2016-05-03 12:32:00,2016-05-03 05:32:00,12.9,0,
light_activity,2016-05-03 12:32:00,2016-05-03 05:32:00,2016-05-03 12:34:00,2016-05-03 05:34:00,5.3,8,107
inactive,2016-05-03 12:34:00,2016-05-03 05:34:00,2016-05-03 12:57:00,2016-05-03 05:57:00,24.9,0,60
light_activity,2016-05-03 12:57:00,2016-05-03 05:57:00,2016-05-03 12:58:00,2016-05-03 05:58:00,1.3,8,63
inactive,2016-05-03 12:58:00,2016-05-03 05:58:00,2016-05-03 13:08:00,2016-05-03 06:08:00,10.8,0,62
light_activity,2016-05-03 13:08:00,2016-05-03 06:08:00,2016-05-03 13:09:00,2016-05-03 06:09:00,1.3,7,76
inactive,2016-05-03 13:09:00,2016-05-03 06:09:00,2016-05-03 13:29:00,2016-05-03 06:29:00,22.1,0,67
light_activity,2016-05-03 13:29:00,2016-05-03 06:29:00,2016-05-03 13:31:00,2016-05-03 06:31:00,6.5,0,107
inactive,2016-05-03 13:31:00,2016-05-03 06:31:00,2016-05-03 13:38:00,2016-05-03 06:38:00,9.8,0,77
light_activity,2016-05-03 13:38:00,2016-05-03 06:38:00,2016-05-03 13:39:00,2016-05-03 06:39:00,3.9,0,107
inactive,2016-05-03 13:39:00,2016-05-03 06:39:00,2016-05-03 13:52:00,2016-05-03 06:52:00,15.4,0,70
light_activity,2016-05-03 13:52:00,2016-05-03 06:52:00,2016-05-03 13:54:00,2016-05-03 06:54:00,2.3,48,71
off_wrist,2016-05-03 13:54:00,2016-05-03 06:54:00,2016-05-03 14:23:00,2016-05-03 07:23:00,31.1,0,
light_activity,2016-05-03 14:23:00,2016-05-03 07:23:00,2016-05-03 14:29:00,2016-05-03 07:29:00,8.1,111,92
inactive,2016-05-03 14:29:00,2016-05-03 07:29:00,2016-05-03 14:33:00,2016-05-03 07:33:00,5.3,0,81
light_activity,2016-05-03 14:33:00,2016-05-03 07:33:00,2016-05-03 14:34:00,2016-05-03 07:34:00,1.5,15,82
